"",136.000
35004.4653,4.2043E+02
35004.4687,4.2088E+02
35004.4722,4.2133E+02
35004.4757,4.2179E+02
35004.4792,4.2224E+02
35004.4826,4.2270E+02
35004.4861,4.2315E+02
35004.4896,4.2361E+02
35004.4931,4.2406E+02
35004.4965,4.2452E+02
35004.5000,4.2498E+02
35004.5035,4.2502E+02
35004.5069,4.2507E+02
35004.5104,4.2511E+02
35004.5139,4.2516E+02
35004.5174,4.2520E+02
35004.5208,4.2525E+02
35004.5243,4.2529E+02
35004.5278,4.2533E+02
35004.5312,4.2538E+02
35004.5347,4.2542E+02
35004.5382,4.2547E+02
35004.5417,4.2551E+02
35004.5451,4.2556E+02
35004.5486,4.2560E+02
35004.5521,4.2565E+02
35004.5556,4.2569E+02
35004.5590,4.2574E+02
35004.5625,4.2578E+02
35004.5660,4.2583E+02
35004.5694,4.2587E+02
35004.5729,4.2591E+02
35004.5764,4.2596E+02
35004.5799,4.2600E+02
35004.5833,4.2605E+02
35004.5868,4.2563E+02
35004.5903,4.2521E+02
35004.5937,4.2478E+02
35004.5972,4.2436E+02
35004.6007,4.2394E+02
35004.6042,4.2352E+02
35004.6076,4.2311E+02
35004.6111,4.2269E+02
35004.6146,4.2227E+02
35004.6181,4.2185E+02
35004.6215,4.2143E+02
35004.6250,4.2102E+02
35004.6285,4.2060E+02
35004.6319,4.2018E+02
35004.6354,4.1977E+02
35004.6389,4.1935E+02
35004.6424,4.1894E+02
35004.6458,4.1852E+02
35004.6493,4.1811E+02
35004.6528,4.1769E+02
35004.6562,4.1728E+02
35004.6597,4.1687E+02
35004.6632,4.1645E+02
35004.6667,4.1604E+02
35004.6701,4.1590E+02
35004.6736,4.1576E+02
35004.6771,4.1562E+02
35004.6806,4.1548E+02
35004.6840,4.1534E+02
35004.6875,4.1519E+02
35004.6910,4.1505E+02
35004.6944,4.1491E+02
35004.6979,4.1477E+02
35004.7014,4.1463E+02
35004.7049,4.1449E+02
35004.7083,4.1435E+02
35004.7118,4.1421E+02
35004.7153,4.1407E+02
35004.7187,4.1393E+02
35004.7222,4.1379E+02
35004.7257,4.1365E+02
35004.7292,4.1351E+02
35004.7326,4.1337E+02
35004.7361,4.1323E+02
35004.7396,4.1309E+02
35004.7431,4.1295E+02
35004.7465,4.1281E+02
35004.7500,4.1267E+02
35004.7535,4.1262E+02
35004.7569,4.1257E+02
35004.7604,4.1252E+02
35004.7639,4.1247E+02
35004.7674,4.1242E+02
35004.7708,4.1238E+02
35004.7743,4.1233E+02
35004.7778,4.1228E+02
35004.7812,4.1223E+02
35004.7847,4.1218E+02
35004.7882,4.1214E+02
35004.7917,4.1209E+02
35004.7951,4.1204E+02
35004.7986,4.1199E+02
35004.8021,4.1194E+02
35004.8056,4.1189E+02
35004.8090,4.1185E+02
35004.8125,4.1180E+02
35004.8160,4.1175E+02
35004.8194,4.1170E+02
35004.8229,4.1165E+02
35004.8264,4.1160E+02
35004.8299,4.1156E+02
35004.8333,4.1151E+02
35004.8368,4.1155E+02
35004.8403,4.1159E+02
35004.8437,4.1164E+02
35004.8472,4.1168E+02
35004.8507,4.1172E+02
35004.8542,4.1177E+02
35004.8576,4.1181E+02
35004.8611,4.1185E+02
35004.8646,4.1189E+02
35004.8681,4.1194E+02
35004.8715,4.1198E+02
35004.8750,4.1202E+02
35004.8785,4.1206E+02
35004.8819,4.1211E+02
35004.8854,4.1215E+02
35004.8889,4.1219E+02
35004.8924,4.1223E+02
35004.8958,4.1228E+02
35004.8993,4.1232E+02
35004.9028,4.1236E+02
35004.9062,4.1240E+02
35004.9097,4.1245E+02
35004.9132,4.1249E+02
35004.9167,4.1253E+02
35004.9201,4.1243E+02
35004.9236,4.1233E+02
35004.9271,4.1224E+02
35004.9306,4.1214E+02
35004.9340,4.1204E+02
35004.9375,4.1194E+02
35004.9410,4.1184E+02
35004.9444,4.1175E+02
35004.9479,4.1165E+02
35004.9514,4.1155E+02
35004.9549,4.1146E+02
35004.9583,4.1136E+02
35004.9618,4.1126E+02
35004.9653,4.1117E+02
35004.9687,4.1107E+02
35004.9722,4.1098E+02
35004.9757,4.1088E+02
35004.9792,4.1079E+02
35004.9826,4.1069E+02
35004.9861,4.1060E+02
35004.9896,4.1050E+02
35004.9931,4.1041E+02
35004.9965,4.1032E+02
35005.0000,4.1022E+02
35005.0035,4.1007E+02
35005.0069,4.0992E+02
35005.0104,4.0978E+02
35005.0139,4.0963E+02
35005.0174,4.0948E+02
35005.0208,4.0933E+02
35005.0243,4.0918E+02
35005.0278,4.0903E+02
35005.0312,4.0889E+02
35005.0347,4.0874E+02
35005.0382,4.0859E+02
35005.0417,4.0844E+02
35005.0451,4.0829E+02
35005.0486,4.0815E+02
35005.0521,4.0800E+02
35005.0556,4.0785E+02
35005.0590,4.0770E+02
35005.0625,4.0755E+02
35005.0660,4.0741E+02
35005.0694,4.0726E+02
35005.0729,4.0711E+02
35005.0764,4.0696E+02
35005.0799,4.0681E+02
35005.0833,4.0667E+02
35005.0868,4.0654E+02
35005.0903,4.0642E+02
35005.0937,4.0629E+02
35005.0972,4.0617E+02
35005.1007,4.0604E+02
35005.1042,4.0592E+02
35005.1076,4.0579E+02
35005.1111,4.0567E+02
35005.1146,4.0554E+02
35005.1181,4.0542E+02
35005.1215,4.0529E+02
35005.1250,4.0517E+02
35005.1285,4.0504E+02
35005.1319,4.0492E+02
35005.1354,4.0479E+02
35005.1389,4.0467E+02
35005.1424,4.0454E+02
35005.1458,4.0442E+02
35005.1493,4.0430E+02
35005.1528,4.0417E+02
35005.1562,4.0405E+02
35005.1597,4.0392E+02
35005.1632,4.0380E+02
35005.1667,4.0367E+02
35005.1701,4.0346E+02
35005.1736,4.0324E+02
35005.1771,4.0302E+02
35005.1806,4.0281E+02
35005.1840,4.0259E+02
35005.1875,4.0237E+02
35005.1910,4.0215E+02
35005.1944,4.0194E+02
35005.1979,4.0172E+02
35005.2014,4.0150E+02
35005.2049,4.0129E+02
35005.2083,4.0107E+02
35005.2118,4.0085E+02
35005.2153,4.0063E+02
35005.2187,4.0042E+02
35005.2222,4.0020E+02
35005.2257,3.9998E+02
35005.2292,3.9977E+02
35005.2326,3.9955E+02
35005.2361,3.9933E+02
35005.2396,3.9911E+02
35005.2431,3.9890E+02
35005.2465,3.9868E+02
35005.2500,3.9846E+02
35005.2535,3.9838E+02
35005.2569,3.9829E+02
35005.2604,3.9820E+02
35005.2639,3.9812E+02
35005.2674,3.9803E+02
35005.2708,3.9794E+02
35005.2743,3.9786E+02
35005.2778,3.9777E+02
35005.2812,3.9768E+02
35005.2847,3.9759E+02
35005.2882,3.9751E+02
35005.2917,3.9742E+02
35005.2951,3.9733E+02
35005.2986,3.9725E+02
35005.3021,3.9716E+02
35005.3056,3.9707E+02
35005.3090,3.9699E+02
35005.3125,3.9690E+02
35005.3160,3.9681E+02
35005.3194,3.9673E+02
35005.3229,3.9664E+02
35005.3264,3.9655E+02
35005.3299,3.9646E+02
35005.3333,3.9638E+02
35005.3368,3.9641E+02
35005.3403,3.9645E+02
35005.3437,3.9649E+02
35005.3472,3.9653E+02
35005.3507,3.9656E+02
35005.3542,3.9660E+02
35005.3576,3.9664E+02
35005.3611,3.9667E+02
35005.3646,3.9671E+02
35005.3681,3.9675E+02
35005.3715,3.9678E+02
35005.3750,3.9682E+02
35005.3785,3.9686E+02
35005.3819,3.9690E+02
35005.3854,3.9693E+02
35005.3889,3.9697E+02
35005.3924,3.9701E+02
35005.3958,3.9704E+02
35005.3993,3.9708E+02
35005.4028,3.9712E+02
35005.4062,3.9715E+02
35005.4097,3.9719E+02
35005.4132,3.9723E+02
35005.4167,3.9726E+02
35005.4201,3.9721E+02
35005.4236,3.9715E+02
35005.4271,3.9709E+02
35005.4306,3.9703E+02
35005.4340,3.9697E+02
35005.4375,3.9691E+02
35005.4410,3.9685E+02
35005.4444,3.9679E+02
35005.4479,3.9673E+02
35005.4514,3.9667E+02
35005.4549,3.9661E+02
35005.4583,3.9656E+02
35005.4618,3.9650E+02
35005.4653,3.9644E+02
35005.4687,3.9638E+02
35005.4722,3.9632E+02
35005.4757,3.9626E+02
35005.4792,3.9620E+02
35005.4826,3.9614E+02
35005.4861,3.9608E+02
35005.4896,3.9602E+02
35005.4931,3.9596E+02
35005.4965,3.9591E+02
35005.5000,3.9585E+02
35005.5035,3.9568E+02
35005.5069,3.9552E+02
35005.5104,3.9536E+02
35005.5139,3.9520E+02
35005.5174,3.9503E+02
35005.5208,3.9487E+02
35005.5243,3.9471E+02
35005.5278,3.9455E+02
35005.5312,3.9438E+02
35005.5347,3.9422E+02
35005.5382,3.9406E+02
35005.5417,3.9390E+02
35005.5451,3.9373E+02
35005.5486,3.9357E+02
35005.5521,3.9341E+02
35005.5556,3.9325E+02
35005.5590,3.9308E+02
35005.5625,3.9292E+02
35005.5660,3.9276E+02
35005.5694,3.9259E+02
35005.5729,3.9243E+02
35005.5764,3.9227E+02
35005.5799,3.9211E+02
35005.5833,3.9194E+02
35005.5868,3.9180E+02
35005.5903,3.9166E+02
35005.5937,3.9151E+02
35005.5972,3.9137E+02
35005.6007,3.9122E+02
35005.6042,3.9108E+02
35005.6076,3.9093E+02
35005.6111,3.9079E+02
35005.6146,3.9064E+02
35005.6181,3.9050E+02
35005.6215,3.9035E+02
35005.6250,3.9021E+02
35005.6285,3.9006E+02
35005.6319,3.8992E+02
35005.6354,3.8977E+02
35005.6389,3.8963E+02
35005.6424,3.8948E+02
35005.6458,3.8934E+02
35005.6493,3.8919E+02
35005.6528,3.8905E+02
35005.6562,3.8890E+02
35005.6597,3.8876E+02
35005.6632,3.8861E+02
35005.6667,3.8847E+02
35005.6701,3.8847E+02
35005.6736,3.8847E+02
35005.6771,3.8847E+02
35005.6806,3.8847E+02
35005.6840,3.8848E+02
35005.6875,3.8848E+02
35005.6910,3.8848E+02
35005.6944,3.8848E+02
35005.6979,3.8848E+02
35005.7014,3.8848E+02
35005.7049,3.8849E+02
35005.7083,3.8849E+02
35005.7118,3.8849E+02
35005.7153,3.8849E+02
35005.7187,3.8849E+02
35005.7222,3.8849E+02
35005.7257,3.8849E+02
35005.7292,3.8850E+02
35005.7326,3.8850E+02
35005.7361,3.8850E+02
35005.7396,3.8850E+02
35005.7431,3.8850E+02
35005.7465,3.8850E+02
35005.7500,3.8850E+02
35005.7535,3.8852E+02
35005.7569,3.8854E+02
35005.7604,3.8855E+02
35005.7639,3.8857E+02
35005.7674,3.8858E+02
35005.7708,3.8860E+02
35005.7743,3.8861E+02
35005.7778,3.8863E+02
35005.7812,3.8865E+02
35005.7847,3.8866E+02
35005.7882,3.8868E+02
35005.7917,3.8869E+02
35005.7951,3.8871E+02
35005.7986,3.8872E+02
35005.8021,3.8874E+02
35005.8056,3.8875E+02
35005.8090,3.8877E+02
35005.8125,3.8879E+02
35005.8160,3.8880E+02
35005.8194,3.8882E+02
35005.8229,3.8883E+02
35005.8264,3.8885E+02
35005.8299,3.8886E+02
35005.8333,3.8888E+02
35005.8368,3.8883E+02
35005.8403,3.8878E+02
35005.8437,3.8874E+02
35005.8472,3.8869E+02
35005.8507,3.8864E+02
35005.8542,3.8860E+02
35005.8576,3.8855E+02
35005.8611,3.8850E+02
35005.8646,3.8846E+02
35005.8681,3.8841E+02
35005.8715,3.8836E+02
35005.8750,3.8831E+02
35005.8785,3.8827E+02
35005.8819,3.8822E+02
35005.8854,3.8817E+02
35005.8889,3.8813E+02
35005.8924,3.8808E+02
35005.8958,3.8803E+02
35005.8993,3.8799E+02
35005.9028,3.8794E+02
35005.9062,3.8789E+02
35005.9097,3.8785E+02
35005.9132,3.8780E+02
35005.9167,3.8775E+02
35005.9201,3.8797E+02
35005.9236,3.8819E+02
35005.9271,3.8842E+02
35005.9306,3.8864E+02
35005.9340,3.8886E+02
35005.9375,3.8908E+02
35005.9410,3.8930E+02
35005.9444,3.8952E+02
35005.9479,3.8975E+02
35005.9514,3.8997E+02
35005.9549,3.9019E+02
35005.9583,3.9041E+02
35005.9618,3.9064E+02
35005.9653,3.9086E+02
35005.9687,3.9108E+02
35005.9722,3.9130E+02
35005.9757,3.9152E+02
35005.9792,3.9175E+02
35005.9826,3.9197E+02
35005.9861,3.9219E+02
35005.9896,3.9241E+02
35005.9931,3.9264E+02
35005.9965,3.9286E+02
35006.0000,3.9308E+02
35006.0035,3.9309E+02
35006.0069,3.9310E+02
35006.0104,3.9311E+02
35006.0139,3.9312E+02
35006.0174,3.9313E+02
35006.0208,3.9313E+02
35006.0243,3.9314E+02
35006.0278,3.9315E+02
35006.0312,3.9316E+02
35006.0347,3.9317E+02
35006.0382,3.9318E+02
35006.0417,3.9319E+02
35006.0451,3.9320E+02
35006.0486,3.9320E+02
35006.0521,3.9321E+02
35006.0556,3.9322E+02
35006.0590,3.9323E+02
35006.0625,3.9324E+02
35006.0660,3.9325E+02
35006.0694,3.9326E+02
35006.0729,3.9326E+02
35006.0764,3.9327E+02
35006.0799,3.9328E+02
35006.0833,3.9329E+02
35006.0868,3.9329E+02
35006.0903,3.9329E+02
35006.0937,3.9329E+02
35006.0972,3.9329E+02
35006.1007,3.9329E+02
35006.1042,3.9329E+02
35006.1076,3.9329E+02
35006.1111,3.9329E+02
35006.1146,3.9329E+02
35006.1181,3.9329E+02
35006.1215,3.9329E+02
35006.1250,3.9329E+02
35006.1285,3.9329E+02
35006.1319,3.9329E+02
35006.1354,3.9329E+02
35006.1389,3.9329E+02
35006.1424,3.9329E+02
35006.1458,3.9329E+02
35006.1493,3.9329E+02
35006.1528,3.9329E+02
35006.1562,3.9329E+02
35006.1597,3.9329E+02
35006.1632,3.9329E+02
35006.1667,3.9329E+02
35006.1701,3.9331E+02
35006.1736,3.9334E+02
35006.1771,3.9336E+02
35006.1806,3.9338E+02
35006.1840,3.9340E+02
35006.1875,3.9343E+02
35006.1910,3.9345E+02
35006.1944,3.9347E+02
35006.1979,3.9350E+02
35006.2014,3.9352E+02
35006.2049,3.9354E+02
35006.2083,3.9356E+02
35006.2118,3.9359E+02
35006.2153,3.9361E+02
35006.2187,3.9363E+02
35006.2222,3.9366E+02
35006.2257,3.9368E+02
35006.2292,3.9370E+02
35006.2326,3.9372E+02
35006.2361,3.9375E+02
35006.2396,3.9377E+02
35006.2431,3.9379E+02
35006.2465,3.9382E+02
35006.2500,3.9384E+02
35006.2535,3.9396E+02
35006.2569,3.9407E+02
35006.2604,3.9419E+02
35006.2639,3.9431E+02
35006.2674,3.9442E+02
35006.2708,3.9454E+02
35006.2743,3.9466E+02
35006.2778,3.9477E+02
35006.2812,3.9489E+02
35006.2847,3.9501E+02
35006.2882,3.9512E+02
35006.2917,3.9524E+02
35006.2951,3.9536E+02
35006.2986,3.9547E+02
35006.3021,3.9559E+02
35006.3056,3.9571E+02
35006.3090,3.9582E+02
35006.3125,3.9594E+02
35006.3160,3.9606E+02
35006.3194,3.9618E+02
35006.3229,3.9629E+02
35006.3264,3.9641E+02
35006.3299,3.9653E+02
35006.3333,3.9664E+02
35006.3368,3.9683E+02
35006.3403,3.9702E+02
35006.3437,3.9720E+02
35006.3472,3.9739E+02
35006.3507,3.9758E+02
35006.3542,3.9776E+02
35006.3576,3.9795E+02
35006.3611,3.9814E+02
35006.3646,3.9832E+02
35006.3681,3.9851E+02
35006.3715,3.9870E+02
35006.3750,3.9888E+02
35006.3785,3.9907E+02
35006.3819,3.9926E+02
35006.3854,3.9944E+02
35006.3889,3.9963E+02
35006.3924,3.9982E+02
35006.3958,4.0001E+02
35006.3993,4.0019E+02
35006.4028,4.0038E+02
35006.4062,4.0057E+02
35006.4097,4.0076E+02
35006.4132,4.0094E+02
35006.4167,4.0113E+02
35006.4201,4.0120E+02
35006.4236,4.0127E+02
35006.4271,4.0134E+02
35006.4306,4.0141E+02
35006.4340,4.0148E+02
35006.4375,4.0155E+02
35006.4410,4.0162E+02
35006.4444,4.0169E+02
35006.4479,4.0176E+02
35006.4514,4.0183E+02
35006.4549,4.0190E+02
35006.4583,4.0197E+02
35006.4618,4.0204E+02
35006.4653,4.0211E+02
35006.4687,4.0218E+02
35006.4722,4.0225E+02
35006.4757,4.0232E+02
35006.4792,4.0239E+02
35006.4826,4.0246E+02
35006.4861,4.0253E+02
35006.4896,4.0260E+02
35006.4931,4.0267E+02
35006.4965,4.0274E+02
35006.5000,4.0281E+02
35006.5035,4.0284E+02
35006.5069,4.0287E+02
35006.5104,4.0290E+02
35006.5139,4.0293E+02
35006.5174,4.0296E+02
35006.5208,4.0299E+02
35006.5243,4.0302E+02
35006.5278,4.0305E+02
35006.5312,4.0308E+02
35006.5347,4.0311E+02
35006.5382,4.0314E+02
35006.5417,4.0316E+02
35006.5451,4.0319E+02
35006.5486,4.0322E+02
35006.5521,4.0325E+02
35006.5556,4.0328E+02
35006.5590,4.0331E+02
35006.5625,4.0334E+02
35006.5660,4.0337E+02
35006.5694,4.0340E+02
35006.5729,4.0343E+02
35006.5764,4.0346E+02
35006.5799,4.0349E+02
35006.5833,4.0352E+02
35006.5868,4.0352E+02
35006.5903,4.0352E+02
35006.5937,4.0352E+02
35006.5972,4.0352E+02
35006.6007,4.0352E+02
35006.6042,4.0352E+02
35006.6076,4.0352E+02
35006.6111,4.0352E+02
35006.6146,4.0352E+02
35006.6181,4.0352E+02
35006.6215,4.0352E+02
35006.6250,4.0352E+02
35006.6285,4.0353E+02
35006.6319,4.0353E+02
35006.6354,4.0353E+02
35006.6389,4.0353E+02
35006.6424,4.0353E+02
35006.6458,4.0353E+02
35006.6493,4.0353E+02
35006.6528,4.0353E+02
35006.6562,4.0353E+02
35006.6597,4.0353E+02
35006.6632,4.0353E+02
35006.6667,4.0353E+02
35006.6701,4.0350E+02
35006.6736,4.0346E+02
35006.6771,4.0342E+02
35006.6806,4.0338E+02
35006.6840,4.0334E+02
35006.6875,4.0330E+02
35006.6910,4.0327E+02
35006.6944,4.0323E+02
35006.6979,4.0319E+02
35006.7014,4.0315E+02
35006.7049,4.0311E+02
35006.7083,4.0307E+02
35006.7118,4.0304E+02
35006.7153,4.0300E+02
35006.7187,4.0296E+02
35006.7222,4.0292E+02
35006.7257,4.0288E+02
35006.7292,4.0285E+02
35006.7326,4.0281E+02
35006.7361,4.0277E+02
35006.7396,4.0273E+02
35006.7431,4.0269E+02
35006.7465,4.0265E+02
35006.7500,4.0262E+02
35006.7535,4.0254E+02
35006.7569,4.0247E+02
35006.7604,4.0240E+02
35006.7639,4.0233E+02
35006.7674,4.0225E+02
35006.7708,4.0218E+02
35006.7743,4.0211E+02
35006.7778,4.0204E+02
35006.7812,4.0197E+02
35006.7847,4.0189E+02
35006.7882,4.0182E+02
35006.7917,4.0175E+02
35006.7951,4.0168E+02
35006.7986,4.0160E+02
35006.8021,4.0153E+02
35006.8056,4.0146E+02
35006.8090,4.0139E+02
35006.8125,4.0131E+02
35006.8160,4.0124E+02
35006.8194,4.0117E+02
35006.8229,4.0110E+02
35006.8264,4.0103E+02
35006.8299,4.0095E+02
35006.8333,4.0088E+02
35006.8368,4.0082E+02
35006.8403,4.0076E+02
35006.8437,4.0070E+02
35006.8472,4.0063E+02
35006.8507,4.0057E+02
35006.8542,4.0051E+02
35006.8576,4.0045E+02
35006.8611,4.0039E+02
35006.8646,4.0032E+02
35006.8681,4.0026E+02
35006.8715,4.0020E+02
35006.8750,4.0014E+02
35006.8785,4.0008E+02
35006.8819,4.0002E+02
35006.8854,3.9995E+02
35006.8889,3.9989E+02
35006.8924,3.9983E+02
35006.8958,3.9977E+02
35006.8993,3.9971E+02
35006.9028,3.9964E+02
35006.9062,3.9958E+02
35006.9097,3.9952E+02
35006.9132,3.9946E+02
35006.9167,3.9940E+02
35006.9201,3.9886E+02
35006.9236,3.9833E+02
35006.9271,3.9779E+02
35006.9306,3.9726E+02
35006.9340,3.9672E+02
35006.9375,3.9619E+02
35006.9410,3.9565E+02
35006.9444,3.9512E+02
35006.9479,3.9459E+02
35006.9514,3.9405E+02
35006.9549,3.9352E+02
35006.9583,3.9299E+02
35006.9618,3.9245E+02
35006.9653,3.9192E+02
35006.9687,3.9139E+02
35006.9722,3.9085E+02
35006.9757,3.9032E+02
35006.9792,3.8979E+02
35006.9826,3.8925E+02
35006.9861,3.8872E+02
35006.9896,3.8819E+02
35006.9931,3.8765E+02
35006.9965,3.8712E+02
35007.0000,3.8659E+02
35007.0035,3.8660E+02
35007.0069,3.8662E+02
35007.0104,3.8663E+02
35007.0139,3.8664E+02
35007.0174,3.8666E+02
35007.0208,3.8667E+02
35007.0243,3.8668E+02
35007.0278,3.8670E+02
35007.0312,3.8671E+02
35007.0347,3.8672E+02
35007.0382,3.8674E+02
35007.0417,3.8675E+02
35007.0451,3.8676E+02
35007.0486,3.8678E+02
35007.0521,3.8679E+02
35007.0556,3.8680E+02
35007.0590,3.8682E+02
35007.0625,3.8683E+02
35007.0660,3.8684E+02
35007.0694,3.8686E+02
35007.0729,3.8687E+02
35007.0764,3.8689E+02
35007.0799,3.8690E+02
35007.0833,3.8691E+02
35007.0868,3.8685E+02
35007.0903,3.8678E+02
35007.0937,3.8672E+02
35007.0972,3.8666E+02
35007.1007,3.8659E+02
35007.1042,3.8653E+02
35007.1076,3.8647E+02
35007.1111,3.8640E+02
35007.1146,3.8634E+02
35007.1181,3.8628E+02
35007.1215,3.8621E+02
35007.1250,3.8615E+02
35007.1285,3.8609E+02
35007.1319,3.8602E+02
35007.1354,3.8596E+02
35007.1389,3.8590E+02
35007.1424,3.8583E+02
35007.1458,3.8577E+02
35007.1493,3.8571E+02
35007.1528,3.8564E+02
35007.1562,3.8558E+02
35007.1597,3.8552E+02
35007.1632,3.8545E+02
35007.1667,3.8539E+02
35007.1701,3.8534E+02
35007.1736,3.8529E+02
35007.1771,3.8524E+02
35007.1806,3.8519E+02
35007.1840,3.8514E+02
35007.1875,3.8509E+02
35007.1910,3.8504E+02
35007.1944,3.8498E+02
35007.1979,3.8493E+02
35007.2014,3.8488E+02
35007.2049,3.8483E+02
35007.2083,3.8478E+02
35007.2118,3.8473E+02
35007.2153,3.8468E+02
35007.2187,3.8463E+02
35007.2222,3.8458E+02
35007.2257,3.8453E+02
35007.2292,3.8448E+02
35007.2326,3.8443E+02
35007.2361,3.8438E+02
35007.2396,3.8433E+02
35007.2431,3.8428E+02
35007.2465,3.8423E+02
35007.2500,3.8418E+02
35007.2535,3.8421E+02
35007.2569,3.8423E+02
35007.2604,3.8426E+02
35007.2639,3.8429E+02
35007.2674,3.8431E+02
35007.2708,3.8434E+02
35007.2743,3.8437E+02
35007.2778,3.8440E+02
35007.2812,3.8442E+02
35007.2847,3.8445E+02
35007.2882,3.8448E+02
35007.2917,3.8451E+02
35007.2951,3.8453E+02
35007.2986,3.8456E+02
35007.3021,3.8459E+02
35007.3056,3.8462E+02
35007.3090,3.8464E+02
35007.3125,3.8467E+02
35007.3160,3.8470E+02
35007.3194,3.8473E+02
35007.3229,3.8475E+02
35007.3264,3.8478E+02
35007.3299,3.8481E+02
35007.3333,3.8484E+02
35007.3368,3.8495E+02
35007.3403,3.8507E+02
35007.3437,3.8518E+02
35007.3472,3.8530E+02
35007.3507,3.8541E+02
35007.3542,3.8553E+02
35007.3576,3.8564E+02
35007.3611,3.8576E+02
35007.3646,3.8587E+02
35007.3681,3.8599E+02
35007.3715,3.8610E+02
35007.3750,3.8622E+02
35007.3785,3.8633E+02
35007.3819,3.8645E+02
35007.3854,3.8656E+02
35007.3889,3.8668E+02
35007.3924,3.8679E+02
35007.3958,3.8691E+02
35007.3993,3.8703E+02
35007.4028,3.8714E+02
35007.4062,3.8726E+02
35007.4097,3.8737E+02
35007.4132,3.8749E+02
35007.4167,3.8760E+02
35007.4201,3.8770E+02
35007.4236,3.8779E+02
35007.4271,3.8788E+02
35007.4306,3.8797E+02
35007.4340,3.8807E+02
35007.4375,3.8816E+02
35007.4410,3.8825E+02
35007.4444,3.8835E+02
35007.4479,3.8844E+02
35007.4514,3.8853E+02
35007.4549,3.8863E+02
35007.4583,3.8872E+02
35007.4618,3.8881E+02
35007.4653,3.8891E+02
35007.4687,3.8900E+02
35007.4722,3.8909E+02
35007.4757,3.8919E+02
35007.4792,3.8928E+02
35007.4826,3.8937E+02
35007.4861,3.8947E+02
35007.4896,3.8956E+02
35007.4931,3.8965E+02
35007.4965,3.8975E+02
35007.5000,3.8984E+02
35007.5035,3.8997E+02
35007.5069,3.9011E+02
35007.5104,3.9024E+02
35007.5139,3.9037E+02
35007.5174,3.9051E+02
35007.5208,3.9064E+02
35007.5243,3.9078E+02
35007.5278,3.9091E+02
35007.5312,3.9104E+02
35007.5347,3.9118E+02
35007.5382,3.9131E+02
35007.5417,3.9145E+02
35007.5451,3.9158E+02
35007.5486,3.9171E+02
35007.5521,3.9185E+02
35007.5556,3.9198E+02
35007.5590,3.9211E+02
35007.5625,3.9225E+02
35007.5660,3.9238E+02
35007.5694,3.9252E+02
35007.5729,3.9265E+02
35007.5764,3.9278E+02
35007.5799,3.9292E+02
35007.5833,3.9305E+02
35007.5868,3.9285E+02
35007.5903,3.9266E+02
35007.5937,3.9246E+02
35007.5972,3.9226E+02
35007.6007,3.9207E+02
35007.6042,3.9187E+02
35007.6076,3.9167E+02
35007.6111,3.9148E+02
35007.6146,3.9128E+02
35007.6181,3.9108E+02
35007.6215,3.9089E+02
35007.6250,3.9069E+02
35007.6285,3.9049E+02
35007.6319,3.9030E+02
35007.6354,3.9010E+02
35007.6389,3.8991E+02
35007.6424,3.8971E+02
35007.6458,3.8952E+02
35007.6493,3.8932E+02
35007.6528,3.8912E+02
35007.6562,3.8893E+02
35007.6597,3.8873E+02
35007.6632,3.8854E+02
35007.6667,3.8834E+02
35007.6701,3.8832E+02
35007.6736,3.8830E+02
35007.6771,3.8828E+02
35007.6806,3.8826E+02
35007.6840,3.8824E+02
35007.6875,3.8821E+02
35007.6910,3.8819E+02
35007.6944,3.8817E+02
35007.6979,3.8815E+02
35007.7014,3.8813E+02
35007.7049,3.8811E+02
35007.7083,3.8808E+02
35007.7118,3.8806E+02
35007.7153,3.8804E+02
35007.7187,3.8802E+02
35007.7222,3.8800E+02
35007.7257,3.8798E+02
35007.7292,3.8795E+02
35007.7326,3.8793E+02
35007.7361,3.8791E+02
35007.7396,3.8789E+02
35007.7431,3.8787E+02
35007.7465,3.8785E+02
35007.7500,3.8782E+02
35007.7535,3.8794E+02
35007.7569,3.8805E+02
35007.7604,3.8816E+02
35007.7639,3.8827E+02
35007.7674,3.8838E+02
35007.7708,3.8849E+02
35007.7743,3.8860E+02
35007.7778,3.8871E+02
35007.7812,3.8883E+02
35007.7847,3.8894E+02
35007.7882,3.8905E+02
35007.7917,3.8916E+02
35007.7951,3.8927E+02
35007.7986,3.8938E+02
35007.8021,3.8949E+02
35007.8056,3.8961E+02
35007.8090,3.8972E+02
35007.8125,3.8983E+02
35007.8160,3.8994E+02
35007.8194,3.9005E+02
35007.8229,3.9016E+02
35007.8264,3.9028E+02
35007.8299,3.9039E+02
35007.8333,3.9050E+02
35007.8368,3.9053E+02
35007.8403,3.9056E+02
35007.8437,3.9059E+02
35007.8472,3.9062E+02
35007.8507,3.9065E+02
35007.8542,3.9069E+02
35007.8576,3.9072E+02
35007.8611,3.9075E+02
35007.8646,3.9078E+02
35007.8681,3.9081E+02
35007.8715,3.9084E+02
35007.8750,3.9087E+02
35007.8785,3.9091E+02
35007.8819,3.9094E+02
35007.8854,3.9097E+02
35007.8889,3.9100E+02
35007.8924,3.9103E+02
35007.8958,3.9106E+02
35007.8993,3.9109E+02
35007.9028,3.9112E+02
35007.9062,3.9115E+02
35007.9097,3.9119E+02
35007.9132,3.9122E+02
35007.9167,3.9125E+02
35007.9201,3.9173E+02
35007.9236,3.9222E+02
35007.9271,3.9270E+02
35007.9306,3.9319E+02
