"",136.000
35002.5868,1.3600E+02
35002.5903,1.3600E+02
35002.5937,1.3600E+02
35002.5972,1.3600E+02
35002.6007,1.3600E+02
35002.6042,1.3600E+02
35002.6076,1.3600E+02
35002.6111,1.3600E+02
35002.6146,1.3600E+02
35002.6181,1.3600E+02
35002.6215,1.3600E+02
35002.6250,1.3600E+02
35002.6285,1.3600E+02
35002.6319,1.3600E+02
35002.6354,1.3600E+02
35002.6389,1.3600E+02
35002.6424,1.3600E+02
35002.6458,1.3600E+02
35002.6493,1.3600E+02
35002.6528,1.3600E+02
35002.6562,1.3600E+02
35002.6597,1.3600E+02
35002.6632,1.3600E+02
35002.6667,1.3600E+02
35002.6701,1.3600E+02
35002.6736,1.3600E+02
35002.6771,1.3600E+02
35002.6806,1.3600E+02
35002.6840,1.3600E+02
35002.6875,1.3600E+02
35002.6910,1.3600E+02
35002.6944,1.3600E+02
35002.6979,1.3600E+02
35002.7014,1.3600E+02
35002.7049,1.3600E+02
35002.7083,1.3600E+02
35002.7118,1.3600E+02
35002.7153,1.3600E+02
35002.7187,1.3600E+02
35002.7222,1.3600E+02
35002.7257,1.3600E+02
35002.7292,1.3600E+02
35002.7326,1.3600E+02
35002.7361,1.3600E+02
35002.7396,1.3600E+02
35002.7431,1.3600E+02
35002.7465,1.3600E+02
35002.7500,1.3600E+02
35002.7535,1.3600E+02
35002.7569,1.3600E+02
35002.7604,1.3600E+02
35002.7639,1.3600E+02
35002.7674,1.3600E+02
35002.7708,1.3600E+02
35002.7743,1.3600E+02
35002.7778,1.3600E+02
35002.7812,1.3600E+02
35002.7847,1.3600E+02
35002.7882,1.3600E+02
35002.7917,1.3600E+02
35002.7951,1.3600E+02
35002.7986,1.3600E+02
35002.8021,1.3600E+02
35002.8056,1.3600E+02
35002.8090,1.3600E+02
35002.8125,1.3600E+02
35002.8160,1.3600E+02
35002.8194,1.3600E+02
35002.8229,1.3600E+02
35002.8264,1.3600E+02
35002.8299,1.3600E+02
35002.8333,1.3600E+02
35002.8368,1.3600E+02
35002.8403,1.3600E+02
35002.8437,1.3600E+02
35002.8472,1.3600E+02
35002.8507,1.3600E+02
35002.8542,1.3600E+02
35002.8576,1.3600E+02
