"",136.000
35004.3611,-0.0000E+00
35004.3646,-0.0000E+00
35004.3681,-0.0000E+00
35004.3715,-0.0000E+00
35004.3750,-0.0000E+00
35004.3785,-0.0000E+00
35004.3819,-0.0000E+00
35004.3854,-0.0000E+00
35004.3889,-0.0000E+00
35004.3924,-0.0000E+00
35004.3958,-0.0000E+00
35004.3993,-0.0000E+00
35004.4028,-0.0000E+00
35004.4062,-0.0000E+00
35004.4097,-0.0000E+00
35004.4132,-0.0000E+00
35004.4167,-0.0000E+00
35004.4201,-3.0253E-02
35004.4236,-6.0444E-02
35004.4271,-9.0510E-02
35004.4306,-1.2013E-01
35004.4340,-1.4957E-01
35004.4375,-1.7900E-01
35004.4410,-2.0823E-01
35004.4444,-2.3716E-01
35004.4479,-2.6561E-01
35004.4514,-2.9304E-01
35004.4549,-3.2000E-01
35004.4583,-3.4650E-01
35004.4618,-3.7214E-01
35004.4653,-3.9660E-01
35004.4687,-4.1950E-01
35004.4722,-4.4038E-01
35004.4757,-4.5862E-01
35004.4792,-4.7340E-01
35004.4826,-4.8360E-01
35004.4861,-4.8773E-01
35004.4896,-4.8386E-01
35004.4931,-4.6963E-01
35004.4965,-4.4250E-01
35004.5000,-4.0034E-01
35004.5035,-3.3618E-01
35004.5069,-2.6732E-01
35004.5104,-2.0203E-01
35004.5139,-1.4337E-01
35004.5174,-9.0363E-02
35004.5208,-5.4575E-02
35004.5243,-8.0708E-02
35004.5278,-1.5196E-01
35004.5312,-2.4571E-01
35004.5347,-3.6002E-01
35004.5382,-4.9501E-01
35004.5417,-6.5027E-01
35004.5451,-8.2513E-01
35004.5486,-1.0190E+00
35004.5521,-1.2314E+00
35004.5556,-1.4616E+00
35004.5590,-1.7088E+00
35004.5625,-1.9712E+00
35004.5660,-2.2460E+00
35004.5694,-2.5273E+00
35004.5729,-2.8021E+00
35004.5764,-3.0415E+00
35004.5799,-3.1916E+00
35004.5833,-3.2170E+00
35004.5868,-2.8225E+00
35004.5903,-2.5172E+00
35004.5937,-2.2783E+00
35004.5972,-2.0686E+00
35004.6007,-1.8620E+00
35004.6042,-1.6423E+00
35004.6076,-1.4094E+00
35004.6111,-1.1746E+00
35004.6146,-9.4429E-01
35004.6181,-7.1597E-01
35004.6215,-4.8464E-01
35004.6250,-2.4983E-01
35004.6285,-2.0259E-02
35004.6319,1.9913E-01
35004.6354,4.0870E-01
35004.6389,6.0939E-01
35004.6424,8.0378E-01
35004.6458,9.9387E-01
35004.6493,1.1807E+00
35004.6528,1.3650E+00
35004.6562,1.5471E+00
35004.6597,1.7275E+00
35004.6632,1.9063E+00
35004.6667,2.0839E+00
35004.6701,2.0822E+00
35004.6736,2.0749E+00
35004.6771,2.0623E+00
35004.6806,2.0457E+00
35004.6840,2.0265E+00
35004.6875,2.0063E+00
35004.6910,1.9867E+00
35004.6944,1.9693E+00
35004.6979,1.9557E+00
35004.7014,1.9473E+00
35004.7049,1.9456E+00
35004.7083,1.9519E+00
35004.7118,1.9673E+00
35004.7153,1.9927E+00
35004.7187,2.0292E+00
35004.7222,2.0771E+00
35004.7257,2.1370E+00
35004.7292,2.2090E+00
35004.7326,2.2933E+00
35004.7361,2.3898E+00
35004.7396,2.4981E+00
35004.7431,2.6180E+00
35004.7465,2.7491E+00
35004.7500,2.8911E+00
35004.7535,2.8921E+00
35004.7569,2.8949E+00
35004.7604,2.8993E+00
35004.7639,2.9053E+00
35004.7674,2.9128E+00
35004.7708,2.9219E+00
35004.7743,2.9325E+00
35004.7778,2.9445E+00
35004.7812,2.9580E+00
35004.7847,2.9727E+00
35004.7882,2.9888E+00
35004.7917,3.0061E+00
35004.7951,3.0245E+00
35004.7986,3.0440E+00
35004.8021,3.0647E+00
35004.8056,3.0863E+00
35004.8090,3.1089E+00
35004.8125,3.1324E+00
35004.8160,3.1569E+00
35004.8194,3.1821E+00
35004.8229,3.2081E+00
35004.8264,3.2349E+00
35004.8299,3.2624E+00
35004.8333,3.2905E+00
35004.8368,3.2533E+00
35004.8403,3.2128E+00
35004.8437,3.1685E+00
35004.8472,3.1207E+00
35004.8507,3.0698E+00
35004.8542,3.0160E+00
35004.8576,2.9596E+00
35004.8611,2.9012E+00
35004.8646,2.8412E+00
35004.8681,2.7800E+00
35004.8715,2.7185E+00
35004.8750,2.6573E+00
35004.8785,2.5973E+00
35004.8819,2.5394E+00
35004.8854,2.4847E+00
35004.8889,2.4344E+00
35004.8924,2.3899E+00
35004.8958,2.3526E+00
35004.8993,2.3238E+00
35004.9028,2.3052E+00
35004.9062,2.2981E+00
35004.9097,2.3039E+00
35004.9132,2.3237E+00
35004.9167,2.3585E+00
35004.9201,1.5702E+00
35004.9236,8.5431E-01
35004.9271,3.3129E-01
35004.9306,6.1498E-01
35004.9340,1.1478E+00
35004.9375,1.6466E+00
35004.9410,2.0855E+00
35004.9444,2.4593E+00
35004.9479,2.7760E+00
35004.9514,3.0545E+00
35004.9549,3.3073E+00
35004.9583,3.5113E+00
35004.9618,3.6659E+00
35004.9653,3.7691E+00
35004.9687,3.8159E+00
35004.9722,3.8056E+00
35004.9757,3.7350E+00
35004.9792,3.6048E+00
35004.9826,3.4160E+00
35004.9861,3.1694E+00
35004.9896,2.8679E+00
35004.9931,2.5153E+00
35004.9965,2.1122E+00
35005.0000,1.6609E+00
35005.0035,1.4796E+00
35005.0069,1.3223E+00
35005.0104,1.1729E+00
35005.0139,1.0334E+00
35005.0174,9.1223E-01
35005.0208,8.1041E-01
35005.0243,7.2101E-01
35005.0278,6.3776E-01
35005.0312,5.6089E-01
35005.0347,4.9400E-01
35005.0382,4.3749E-01
35005.0417,3.8830E-01
35005.0451,3.4386E-01
35005.0486,3.0412E-01
35005.0521,2.6962E-01
35005.0556,2.3956E-01
35005.0590,2.1210E-01
35005.0625,1.8628E-01
35005.0660,1.6237E-01
35005.0694,1.4093E-01
35005.0729,1.2203E-01
35005.0764,1.0523E-01
35005.0799,9.0202E-02
35005.0833,7.7013E-02
35005.0868,6.8317E-02
35005.0903,6.0256E-02
35005.0937,5.3214E-02
35005.0972,4.6571E-02
35005.1007,4.0003E-02
35005.1042,3.3322E-02
35005.1076,2.6377E-02
35005.1111,1.9087E-02
35005.1146,1.1466E-02
35005.1181,3.4331E-03
35005.1215,-5.1812E-03
35005.1250,-1.4066E-02
35005.1285,-2.3504E-02
35005.1319,-3.3652E-02
35005.1354,-4.4623E-02
35005.1389,-5.6496E-02
35005.1424,-6.9347E-02
35005.1458,-8.3260E-02
35005.1493,-9.8312E-02
35005.1528,-1.1457E-01
35005.1562,-1.3208E-01
35005.1597,-1.5088E-01
35005.1632,-1.7098E-01
35005.1667,-1.9236E-01
35005.1701,-3.7146E-01
35005.1736,-5.5130E-01
35005.1771,-7.3173E-01
35005.1806,-9.1285E-01
35005.1840,-1.0947E+00
35005.1875,-1.2774E+00
35005.1910,-1.4609E+00
35005.1944,-1.6453E+00
35005.1979,-1.8306E+00
35005.2014,-2.0169E+00
35005.2049,-2.2042E+00
35005.2083,-2.3926E+00
35005.2118,-2.5822E+00
35005.2153,-2.7730E+00
35005.2187,-2.9649E+00
35005.2222,-3.1582E+00
35005.2257,-3.3529E+00
35005.2292,-3.5489E+00
35005.2326,-3.7464E+00
35005.2361,-3.9455E+00
35005.2396,-4.1461E+00
35005.2431,-4.3483E+00
35005.2465,-4.5523E+00
35005.2500,-4.7580E+00
35005.2535,-4.8562E+00
35005.2569,-4.9560E+00
35005.2604,-5.0571E+00
35005.2639,-5.1596E+00
35005.2674,-5.2633E+00
35005.2708,-5.3681E+00
35005.2743,-5.4740E+00
35005.2778,-5.5810E+00
35005.2812,-5.6891E+00
35005.2847,-5.7981E+00
35005.2882,-5.9080E+00
35005.2917,-6.0189E+00
35005.2951,-6.1306E+00
35005.2986,-6.2433E+00
35005.3021,-6.3568E+00
35005.3056,-6.4711E+00
35005.3090,-6.5863E+00
35005.3125,-6.7022E+00
35005.3160,-6.8189E+00
35005.3194,-6.9364E+00
35005.3229,-7.0547E+00
35005.3264,-7.1736E+00
35005.3299,-7.3220E+00
35005.3333,-7.4773E+00
35005.3368,-7.4184E+00
35005.3403,-7.3603E+00
35005.3437,-7.3028E+00
35005.3472,-7.2457E+00
35005.3507,-7.1889E+00
35005.3542,-7.1321E+00
35005.3576,-7.0743E+00
35005.3611,-7.0161E+00
35005.3646,-6.9688E+00
35005.3681,-6.9220E+00
35005.3715,-6.8755E+00
35005.3750,-6.8295E+00
35005.3785,-6.7838E+00
35005.3819,-6.7383E+00
35005.3854,-6.6932E+00
35005.3889,-6.6483E+00
35005.3924,-6.6036E+00
35005.3958,-6.5591E+00
35005.3993,-6.5147E+00
35005.4028,-6.4704E+00
35005.4062,-6.4262E+00
35005.4097,-6.3820E+00
35005.4132,-6.3378E+00
35005.4167,-6.2936E+00
35005.4201,-6.4993E+00
35005.4236,-6.7212E+00
35005.4271,-6.9692E+00
35005.4306,-7.2467E+00
35005.4340,-7.5331E+00
35005.4375,-7.8325E+00
35005.4410,-8.1458E+00
35005.4444,-8.4732E+00
35005.4479,-8.8145E+00
35005.4514,-9.1696E+00
35005.4549,-9.5378E+00
35005.4583,-9.9191E+00
35005.4618,-1.0313E+01
35005.4653,-1.0720E+01
35005.4687,-1.1139E+01
35005.4722,-1.1570E+01
35005.4757,-1.2012E+01
35005.4792,-1.2464E+01
35005.4826,-1.2927E+01
35005.4861,-1.3399E+01
35005.4896,-1.3882E+01
35005.4931,-1.4372E+01
35005.4965,-1.4871E+01
35005.5000,-1.5378E+01
35005.5035,-1.5700E+01
35005.5069,-1.6018E+01
35005.5104,-1.6336E+01
35005.5139,-1.6652E+01
35005.5174,-1.6966E+01
35005.5208,-1.7281E+01
35005.5243,-1.7596E+01
35005.5278,-1.7910E+01
35005.5312,-1.8224E+01
35005.5347,-1.8536E+01
35005.5382,-1.8848E+01
35005.5417,-1.9160E+01
35005.5451,-1.9471E+01
35005.5486,-1.9781E+01
35005.5521,-2.0090E+01
35005.5556,-2.0398E+01
35005.5590,-2.0703E+01
35005.5625,-2.1003E+01
35005.5660,-2.1297E+01
35005.5694,-2.1587E+01
35005.5729,-2.1872E+01
35005.5764,-2.2154E+01
35005.5799,-2.2431E+01
35005.5833,-2.2703E+01
35005.5868,-2.3224E+01
35005.5903,-2.3742E+01
35005.5937,-2.4256E+01
35005.5972,-2.4763E+01
35005.6007,-2.5263E+01
35005.6042,-2.5753E+01
35005.6076,-2.6232E+01
35005.6111,-2.6697E+01
35005.6146,-2.7148E+01
35005.6181,-2.7582E+01
35005.6215,-2.7999E+01
35005.6250,-2.8399E+01
35005.6285,-2.8781E+01
35005.6319,-2.9147E+01
35005.6354,-2.9497E+01
35005.6389,-2.9833E+01
35005.6424,-3.0157E+01
35005.6458,-3.0471E+01
35005.6493,-3.0778E+01
35005.6528,-3.1082E+01
35005.6562,-3.1383E+01
35005.6597,-3.1686E+01
35005.6632,-3.1994E+01
35005.6667,-3.2307E+01
35005.6701,-3.1735E+01
35005.6736,-3.1176E+01
35005.6771,-3.0634E+01
35005.6806,-3.0110E+01
35005.6840,-2.9601E+01
35005.6875,-2.9110E+01
35005.6910,-2.8635E+01
35005.6944,-2.8178E+01
35005.6979,-2.7736E+01
35005.7014,-2.7310E+01
35005.7049,-2.6898E+01
35005.7083,-2.6500E+01
35005.7118,-2.6116E+01
35005.7153,-2.5743E+01
35005.7187,-2.5383E+01
35005.7222,-2.5034E+01
35005.7257,-2.4696E+01
35005.7292,-2.4367E+01
35005.7326,-2.4048E+01
35005.7361,-2.3737E+01
35005.7396,-2.3435E+01
35005.7431,-2.3141E+01
35005.7465,-2.2853E+01
35005.7500,-2.2572E+01
35005.7535,-2.2477E+01
35005.7569,-2.2377E+01
35005.7604,-2.2282E+01
35005.7639,-2.2201E+01
35005.7674,-2.2118E+01
35005.7708,-2.2032E+01
35005.7743,-2.1943E+01
35005.7778,-2.1850E+01
35005.7812,-2.1754E+01
35005.7847,-2.1654E+01
35005.7882,-2.1550E+01
35005.7917,-2.1442E+01
35005.7951,-2.1330E+01
35005.7986,-2.1213E+01
35005.8021,-2.1093E+01
35005.8056,-2.0967E+01
35005.8090,-2.0838E+01
35005.8125,-2.0705E+01
35005.8160,-2.0567E+01
35005.8194,-2.0425E+01
35005.8229,-2.0279E+01
35005.8264,-2.0129E+01
35005.8299,-1.9974E+01
35005.8333,-1.9816E+01
35005.8368,-1.9905E+01
35005.8403,-1.9993E+01
35005.8437,-2.0082E+01
35005.8472,-2.0170E+01
35005.8507,-2.0258E+01
35005.8542,-2.0347E+01
35005.8576,-2.0435E+01
35005.8611,-2.0524E+01
35005.8646,-2.0612E+01
35005.8681,-2.0701E+01
35005.8715,-2.0789E+01
35005.8750,-2.0878E+01
35005.8785,-2.0966E+01
35005.8819,-2.1054E+01
35005.8854,-2.1143E+01
35005.8889,-2.1231E+01
35005.8924,-2.1319E+01
35005.8958,-2.1407E+01
35005.8993,-2.1494E+01
35005.9028,-2.1582E+01
35005.9062,-2.1669E+01
35005.9097,-2.1756E+01
35005.9132,-2.1843E+01
35005.9167,-2.1929E+01
35005.9201,-2.1699E+01
35005.9236,-2.1470E+01
35005.9271,-2.1244E+01
35005.9306,-2.1020E+01
35005.9340,-2.0798E+01
35005.9375,-2.0578E+01
35005.9410,-2.0359E+01
35005.9444,-2.0143E+01
35005.9479,-1.9929E+01
35005.9514,-1.9717E+01
35005.9549,-1.9508E+01
35005.9583,-1.9300E+01
35005.9618,-1.9094E+01
35005.9653,-1.8890E+01
35005.9687,-1.8688E+01
35005.9722,-1.8487E+01
35005.9757,-1.8288E+01
35005.9792,-1.8089E+01
35005.9826,-1.7892E+01
35005.9861,-1.7696E+01
35005.9896,-1.7500E+01
35005.9931,-1.7305E+01
35005.9965,-1.7110E+01
35006.0000,-1.6916E+01
35006.0035,-1.6457E+01
35006.0069,-1.6006E+01
35006.0104,-1.5563E+01
35006.0139,-1.5127E+01
35006.0174,-1.4698E+01
35006.0208,-1.4277E+01
35006.0243,-1.3863E+01
35006.0278,-1.3456E+01
35006.0312,-1.3056E+01
35006.0347,-1.2663E+01
35006.0382,-1.2277E+01
35006.0417,-1.1897E+01
35006.0451,-1.1524E+01
35006.0486,-1.1157E+01
35006.0521,-1.0797E+01
35006.0556,-1.0443E+01
35006.0590,-1.0095E+01
35006.0625,-9.7533E+00
35006.0660,-9.4177E+00
35006.0694,-9.0881E+00
35006.0729,-8.7643E+00
35006.0764,-8.4464E+00
35006.0799,-8.1342E+00
35006.0833,-7.8277E+00
35006.0868,-7.6965E+00
35006.0903,-7.5661E+00
35006.0937,-7.4364E+00
35006.0972,-7.3074E+00
35006.1007,-7.1792E+00
35006.1042,-7.0516E+00
35006.1076,-6.9245E+00
35006.1111,-6.7979E+00
35006.1146,-6.6719E+00
35006.1181,-6.5465E+00
35006.1215,-6.4214E+00
35006.1250,-6.2969E+00
35006.1285,-6.1727E+00
35006.1319,-6.0490E+00
35006.1354,-5.9258E+00
35006.1389,-5.8030E+00
35006.1424,-5.6806E+00
35006.1458,-5.5588E+00
35006.1493,-5.4374E+00
35006.1528,-5.3167E+00
35006.1562,-5.1966E+00
35006.1597,-5.0772E+00
35006.1632,-4.9585E+00
35006.1667,-4.8407E+00
35006.1701,-4.7623E+00
35006.1736,-4.6841E+00
35006.1771,-4.6058E+00
35006.1806,-4.5277E+00
35006.1840,-4.4496E+00
35006.1875,-4.3716E+00
35006.1910,-4.2937E+00
35006.1944,-4.2158E+00
35006.1979,-4.1381E+00
35006.2014,-4.0604E+00
35006.2049,-3.9828E+00
35006.2083,-3.9052E+00
35006.2118,-3.8277E+00
35006.2153,-3.7504E+00
35006.2187,-3.6731E+00
35006.2222,-3.5959E+00
35006.2257,-3.5189E+00
35006.2292,-3.4421E+00
35006.2326,-3.3654E+00
35006.2361,-3.2890E+00
35006.2396,-3.2127E+00
35006.2431,-3.1368E+00
35006.2465,-3.0611E+00
35006.2500,-2.9858E+00
35006.2535,-2.8942E+00
35006.2569,-2.8054E+00
35006.2604,-2.7196E+00
35006.2639,-2.6368E+00
35006.2674,-2.5573E+00
35006.2708,-2.4812E+00
35006.2743,-2.4088E+00
35006.2778,-2.3402E+00
35006.2812,-2.2758E+00
35006.2847,-2.2158E+00
35006.2882,-2.1605E+00
35006.2917,-2.1102E+00
35006.2951,-2.0652E+00
35006.2986,-2.0258E+00
35006.3021,-1.9921E+00
35006.3056,-1.9646E+00
35006.3090,-1.9432E+00
35006.3125,-1.9283E+00
35006.3160,-1.9198E+00
35006.3194,-1.9178E+00
35006.3229,-1.9223E+00
35006.3264,-1.9331E+00
35006.3299,-1.9501E+00
35006.3333,-1.9732E+00
35006.3368,-2.0062E+00
35006.3403,-2.0393E+00
35006.3437,-2.0725E+00
35006.3472,-2.1059E+00
35006.3507,-2.1394E+00
35006.3542,-2.1731E+00
35006.3576,-2.2069E+00
35006.3611,-2.2408E+00
35006.3646,-2.2749E+00
35006.3681,-2.3091E+00
35006.3715,-2.3435E+00
35006.3750,-2.3780E+00
35006.3785,-2.4127E+00
35006.3819,-2.4475E+00
35006.3854,-2.4825E+00
35006.3889,-2.5176E+00
35006.3924,-2.5530E+00
35006.3958,-2.5885E+00
35006.3993,-2.6242E+00
35006.4028,-2.6601E+00
35006.4062,-2.6962E+00
35006.4097,-2.7324E+00
35006.4132,-2.7689E+00
35006.4167,-2.8056E+00
35006.4201,-2.7609E+00
35006.4236,-2.7178E+00
35006.4271,-2.6771E+00
35006.4306,-2.6391E+00
35006.4340,-2.6041E+00
35006.4375,-2.5725E+00
35006.4410,-2.5444E+00
35006.4444,-2.5200E+00
35006.4479,-2.4997E+00
35006.4514,-2.4836E+00
35006.4549,-2.4720E+00
35006.4583,-2.4650E+00
35006.4618,-2.4627E+00
35006.4653,-2.4654E+00
35006.4687,-2.4730E+00
35006.4722,-2.4856E+00
35006.4757,-2.5032E+00
35006.4792,-2.5258E+00
35006.4826,-2.5534E+00
35006.4861,-2.5858E+00
35006.4896,-2.6229E+00
35006.4931,-2.6646E+00
35006.4965,-2.7108E+00
35006.5000,-2.7612E+00
35006.5035,-2.7231E+00
35006.5069,-2.6859E+00
35006.5104,-2.6498E+00
35006.5139,-2.6149E+00
35006.5174,-2.5812E+00
35006.5208,-2.5486E+00
35006.5243,-2.5172E+00
35006.5278,-2.4869E+00
35006.5312,-2.4578E+00
35006.5347,-2.4298E+00
35006.5382,-2.4030E+00
35006.5417,-2.3773E+00
35006.5451,-2.3528E+00
35006.5486,-2.3295E+00
35006.5521,-2.3073E+00
35006.5556,-2.2863E+00
35006.5590,-2.2665E+00
35006.5625,-2.2479E+00
35006.5660,-2.2304E+00
35006.5694,-2.2141E+00
35006.5729,-2.1990E+00
35006.5764,-2.1850E+00
35006.5799,-2.1722E+00
35006.5833,-2.1605E+00
35006.5868,-2.0061E+00
35006.5903,-1.8516E+00
35006.5937,-1.6973E+00
35006.5972,-1.5436E+00
35006.6007,-1.3908E+00
35006.6042,-1.2395E+00
35006.6076,-1.0908E+00
35006.6111,-9.4636E-01
35006.6146,-8.0901E-01
35006.6181,-6.8391E-01
35006.6215,-5.8012E-01
35006.6250,-5.1206E-01
35006.6285,-4.9619E-01
35006.6319,-5.3868E-01
35006.6354,-6.2928E-01
35006.6389,-7.5210E-01
35006.6424,-8.9504E-01
35006.6458,-1.0506E+00
35006.6493,-1.2139E+00
35006.6528,-1.3818E+00
35006.6562,-1.5517E+00
35006.6597,-1.7223E+00
35006.6632,-1.8933E+00
35006.6667,-2.0647E+00
35006.6701,-2.0413E+00
35006.6736,-2.0201E+00
35006.6771,-2.0017E+00
35006.6806,-1.9860E+00
35006.6840,-1.9726E+00
35006.6875,-1.9614E+00
35006.6910,-1.9520E+00
35006.6944,-1.9441E+00
35006.6979,-1.9377E+00
35006.7014,-1.9326E+00
35006.7049,-1.9287E+00
35006.7083,-1.9261E+00
35006.7118,-1.9245E+00
35006.7153,-1.9240E+00
35006.7187,-1.9244E+00
35006.7222,-1.9257E+00
35006.7257,-1.9279E+00
35006.7292,-1.9308E+00
35006.7326,-1.9345E+00
35006.7361,-1.9388E+00
35006.7396,-1.9438E+00
35006.7431,-1.9493E+00
35006.7465,-1.9553E+00
35006.7500,-1.9618E+00
35006.7535,-2.2260E+00
35006.7569,-2.4985E+00
35006.7604,-2.7779E+00
35006.7639,-3.0634E+00
35006.7674,-3.3544E+00
35006.7708,-3.6508E+00
35006.7743,-3.9523E+00
35006.7778,-4.2587E+00
35006.7812,-4.5696E+00
35006.7847,-4.8847E+00
35006.7882,-5.2037E+00
35006.7917,-5.5263E+00
35006.7951,-5.8522E+00
35006.7986,-6.1810E+00
35006.8021,-6.5125E+00
35006.8056,-6.8461E+00
35006.8090,-7.1817E+00
35006.8125,-7.5188E+00
35006.8160,-7.8570E+00
35006.8194,-8.1962E+00
35006.8229,-8.5348E+00
35006.8264,-8.8727E+00
35006.8299,-9.2096E+00
35006.8333,-9.5447E+00
35006.8368,-9.7501E+00
35006.8403,-9.9517E+00
35006.8437,-1.0151E+01
35006.8472,-1.0348E+01
35006.8507,-1.0542E+01
35006.8542,-1.0734E+01
35006.8576,-1.0925E+01
35006.8611,-1.1115E+01
35006.8646,-1.1305E+01
35006.8681,-1.1494E+01
35006.8715,-1.1685E+01
35006.8750,-1.1877E+01
35006.8785,-1.2069E+01
35006.8819,-1.2262E+01
35006.8854,-1.2457E+01
35006.8889,-1.2653E+01
35006.8924,-1.2849E+01
35006.8958,-1.3047E+01
35006.8993,-1.3247E+01
35006.9028,-1.3447E+01
35006.9062,-1.3648E+01
35006.9097,-1.3851E+01
35006.9132,-1.4055E+01
35006.9167,-1.4260E+01
35006.9201,-1.3940E+01
35006.9236,-1.3618E+01
35006.9271,-1.3295E+01
35006.9306,-1.2972E+01
35006.9340,-1.2648E+01
35006.9375,-1.2324E+01
35006.9410,-1.1998E+01
35006.9444,-1.1672E+01
35006.9479,-1.1346E+01
35006.9514,-1.1019E+01
35006.9549,-1.0690E+01
35006.9583,-1.0360E+01
35006.9618,-1.0028E+01
35006.9653,-9.6930E+00
35006.9687,-9.3558E+00
35006.9722,-9.0157E+00
35006.9757,-8.6724E+00
35006.9792,-8.3257E+00
35006.9826,-7.9754E+00
35006.9861,-7.6212E+00
35006.9896,-7.2631E+00
35006.9931,-6.9009E+00
35006.9965,-6.5346E+00
35007.0000,-6.1640E+00
35007.0035,-6.6211E+00
35007.0069,-7.0822E+00
35007.0104,-7.5468E+00
35007.0139,-8.0148E+00
35007.0174,-8.4866E+00
35007.0208,-8.9622E+00
35007.0243,-9.4415E+00
35007.0278,-9.9244E+00
35007.0312,-1.0411E+01
35007.0347,-1.0900E+01
35007.0382,-1.1393E+01
35007.0417,-1.1888E+01
35007.0451,-1.2387E+01
35007.0486,-1.2888E+01
35007.0521,-1.3391E+01
35007.0556,-1.3897E+01
35007.0590,-1.4405E+01
35007.0625,-1.4914E+01
35007.0660,-1.5425E+01
35007.0694,-1.5937E+01
35007.0729,-1.6450E+01
35007.0764,-1.6964E+01
35007.0799,-1.7478E+01
35007.0833,-1.7991E+01
35007.0868,-1.7351E+01
35007.0903,-1.6711E+01
35007.0937,-1.6075E+01
35007.0972,-1.5442E+01
35007.1007,-1.4813E+01
35007.1042,-1.4188E+01
35007.1076,-1.3569E+01
35007.1111,-1.2956E+01
35007.1146,-1.2348E+01
35007.1181,-1.1748E+01
35007.1215,-1.1154E+01
35007.1250,-1.0566E+01
35007.1285,-9.9854E+00
35007.1319,-9.4677E+00
35007.1354,-8.9507E+00
35007.1389,-8.4407E+00
35007.1424,-7.9426E+00
35007.1458,-7.4598E+00
35007.1493,-6.9960E+00
35007.1528,-6.5553E+00
35007.1562,-6.1428E+00
35007.1597,-5.7646E+00
35007.1632,-5.4280E+00
35007.1667,-5.1415E+00
35007.1701,-5.2145E+00
35007.1736,-5.2971E+00
35007.1771,-5.3886E+00
35007.1806,-5.4888E+00
35007.1840,-5.5977E+00
35007.1875,-5.7153E+00
35007.1910,-5.8413E+00
35007.1944,-5.9755E+00
35007.1979,-6.1177E+00
35007.2014,-6.2673E+00
35007.2049,-6.4242E+00
35007.2083,-6.5880E+00
35007.2118,-6.7585E+00
35007.2153,-6.9353E+00
35007.2187,-7.1181E+00
35007.2222,-7.3066E+00
35007.2257,-7.5007E+00
35007.2292,-7.7000E+00
35007.2326,-7.9042E+00
35007.2361,-8.1133E+00
35007.2396,-8.3269E+00
35007.2431,-8.5449E+00
35007.2465,-8.7670E+00
35007.2500,-8.9932E+00
35007.2535,-9.2278E+00
35007.2569,-9.4641E+00
35007.2604,-9.7016E+00
35007.2639,-9.9399E+00
35007.2674,-1.0179E+01
35007.2708,-1.0418E+01
35007.2743,-1.0658E+01
35007.2778,-1.0899E+01
35007.2812,-1.1139E+01
35007.2847,-1.1380E+01
35007.2882,-1.1621E+01
35007.2917,-1.1862E+01
35007.2951,-1.2103E+01
35007.2986,-1.2343E+01
35007.3021,-1.2584E+01
35007.3056,-1.2824E+01
35007.3090,-1.3064E+01
35007.3125,-1.3304E+01
35007.3160,-1.3543E+01
35007.3194,-1.3782E+01
35007.3229,-1.4021E+01
35007.3264,-1.4260E+01
35007.3299,-1.4498E+01
35007.3333,-1.4735E+01
35007.3368,-1.4458E+01
35007.3403,-1.4185E+01
35007.3437,-1.3916E+01
35007.3472,-1.3650E+01
35007.3507,-1.3388E+01
35007.3542,-1.3131E+01
35007.3576,-1.2877E+01
35007.3611,-1.2627E+01
35007.3646,-1.2382E+01
35007.3681,-1.2142E+01
35007.3715,-1.1907E+01
35007.3750,-1.1676E+01
35007.3785,-1.1450E+01
35007.3819,-1.1230E+01
35007.3854,-1.1015E+01
35007.3889,-1.0805E+01
35007.3924,-1.0600E+01
35007.3958,-1.0400E+01
35007.3993,-1.0205E+01
35007.4028,-1.0015E+01
35007.4062,-9.8291E+00
35007.4097,-9.6463E+00
35007.4132,-9.4635E+00
35007.4167,-9.2642E+00
35007.4201,-9.3404E+00
35007.4236,-9.4370E+00
35007.4271,-9.5389E+00
35007.4306,-9.6459E+00
35007.4340,-9.7581E+00
35007.4375,-9.8752E+00
35007.4410,-9.9971E+00
35007.4444,-1.0124E+01
35007.4479,-1.0255E+01
35007.4514,-1.0390E+01
35007.4549,-1.0529E+01
35007.4583,-1.0672E+01
35007.4618,-1.0819E+01
35007.4653,-1.0969E+01
35007.4687,-1.1123E+01
35007.4722,-1.1280E+01
35007.4757,-1.1440E+01
35007.4792,-1.1603E+01
35007.4826,-1.1769E+01
35007.4861,-1.1937E+01
35007.4896,-1.2108E+01
35007.4931,-1.2282E+01
35007.4965,-1.2457E+01
35007.5000,-1.2635E+01
35007.5035,-1.1831E+01
35007.5069,-1.1036E+01
35007.5104,-1.0253E+01
35007.5139,-9.4830E+00
35007.5174,-8.7249E+00
35007.5208,-7.9791E+00
35007.5243,-7.2458E+00
35007.5278,-6.5255E+00
35007.5312,-5.8183E+00
35007.5347,-5.1249E+00
35007.5382,-4.4459E+00
35007.5417,-3.7827E+00
35007.5451,-3.1374E+00
35007.5486,-2.5150E+00
35007.5521,-1.9262E+00
35007.5556,-1.3989E+00
35007.5590,-1.0139E+00
35007.5625,-9.4350E-01
35007.5660,-1.2319E+00
35007.5694,-1.7010E+00
35007.5729,-2.2385E+00
35007.5764,-2.8042E+00
35007.5799,-3.3804E+00
35007.5833,-3.9538E+00
35007.5868,-3.9155E+00
35007.5903,-3.8838E+00
35007.5937,-3.8706E+00
35007.5972,-3.8813E+00
35007.6007,-3.9152E+00
35007.6042,-3.9723E+00
35007.6076,-4.0516E+00
35007.6111,-4.1518E+00
35007.6146,-4.2714E+00
35007.6181,-4.4092E+00
35007.6215,-4.5640E+00
35007.6250,-4.8989E+00
35007.6285,-5.2163E+00
