t	z_ga	ga1
36823	0.102246	0.102246
36824	0.103585	0.103585
36825	0.104924	0.104924
36826	0.106263	0.106263
36827	0.107602	0.107602
36828	0.108942	0.108942
36829	0.110281	0.110281
36830	0.111620	0.111620
36831	0.112959	0.112959
36832	0.114298	0.114298
36833	0.115637	0.115637
36834	0.116976	0.116976
36835	0.118316	0.118316
36836	0.119655	0.119655
36837	0.120994	0.120994
36838	0.122333	0.122333
36839	0.121086	0.121086
36840	0.119839	0.119839
36841	0.118593	0.118593
36842	0.117346	0.117346
36843	0.116099	0.116099
36844	0.114852	0.114852
36845	0.113605	0.113605
36846	0.112359	0.112359
36847	0.111112	0.111112
36848	0.109865	0.109865
36849	0.108618	0.108618
36850	0.107371	0.107371
36851	0.106125	0.106125
36852	0.104878	0.104878
36853	0.103631	0.103631
36854	0.102384	0.102384
36855	0.101138	0.101138
36856	0.099891	0.099891
36857	0.098644	0.098644
36858	0.097397	0.097397
36859	0.096150	0.096150
36860	0.094904	0.094904
36861	0.093657	0.093657
36862	0.092410	0.092410
36863	0.091163	0.091163
36864	0.089916	0.089916
36865	0.088670	0.088670
36866	0.087423	0.087423
36867	0.086176	0.086176
36868	0.088494	0.088494
36869	0.090812	0.090812
36870	0.093129	0.093129
36871	0.095447	0.095447
36872	0.097765	0.097765
36873	0.100083	0.100083
36874	0.102400	0.102400
36875	0.104718	0.104718
36876	0.107036	0.107036
36877	0.109353	0.109353
36878	0.111671	0.111671
36879	0.113989	0.113989
36880	0.116307	0.116307
36881	0.118625	0.118625
36882	0.120942	0.120942
36883	0.123260	0.123260
36884	0.125578	0.125578
36885	0.127896	0.127896
36886	0.130213	0.130213
36887	0.132531	0.132531
36888	0.134849	0.134849
36889	0.137167	0.137167
36890	0.139484	0.139484
36891	0.141802	0.141802
36892	0.144120	0.144120
36893	0.146438	0.146438
36894	0.148755	0.148755
36895	0.151073	0.151073
36896	0.153391	0.153391
36897	0.155709	0.155709
36898	0.158026	0.158026
36899	0.160344	0.160344
36900	0.162662	0.162662
36901	0.164979	0.164979
36902	0.167297	0.167297
36903	0.169615	0.169615
36904	0.171511	0.171511
36905	0.173408	0.173408
36906	0.175304	0.175304
36907	0.177200	0.177200
36908	0.179097	0.179097
36909	0.180993	0.180993
36910	0.182889	0.182889
36911	0.184786	0.184786
36912	0.186682	0.186682
36913	0.188579	0.188579
36914	0.190475	0.190475
36915	0.192371	0.192371
36916	0.194268	0.194268
36917	0.196164	0.196164
36918	0.198060	0.198060
36919	0.199957	0.199957
36920	0.201853	0.201853
36921	0.203749	0.203749
36922	0.205646	0.205646
36923	0.207542	0.207542
36924	0.209438	0.209438
36925	0.211335	0.211335
36926	0.213231	0.213231
36927	0.215127	0.215127
36928	0.217024	0.217024
36929	0.218920	0.218920
36930	0.220817	0.220817
36931	0.222713	0.222713
36932	0.224609	0.224609
36933	0.226506	0.226506
36934	0.228402	0.228402
36935	0.230298	0.230298
36936	0.232195	0.232195
36937	0.234091	0.234091
36938	0.231788	0.231788
36939	0.229486	0.229486
36940	0.227183	0.227183
36941	0.224880	0.224880
36942	0.222577	0.222577
36943	0.220275	0.220275
36944	0.217972	0.217972
36945	0.215669	0.215669
36946	0.213367	0.213367
36947	0.211064	0.211064
36948	0.208761	0.208761
36949	0.206458	0.206458
36950	0.204156	0.204156
36951	0.201853	0.201853
36952	0.199550	0.199550
36953	0.197248	0.197248
36954	0.194945	0.194945
36955	0.192642	0.192642
36956	0.190339	0.190339
36957	0.188037	0.188037
36958	0.185734	0.185734
36959	0.183431	0.183431
36960	0.181129	0.181129
36961	0.178826	0.178826
36962	0.176523	0.176523
36963	0.174220	0.174220
36964	0.171918	0.171918
36965	0.169615	0.169615
36966	0.168710	0.168710
36967	0.167806	0.167806
36968	0.166901	0.166901
36969	0.165997	0.165997
36970	0.165092	0.165092
36971	0.164187	0.164187
36972	0.163283	0.163283
36973	0.162378	0.162378
36974	0.161474	0.161474
36975	0.160569	0.160569
36976	0.159664	0.159664
36977	0.158760	0.158760
36978	0.157855	0.157855
36979	0.156950	0.156950
36980	0.156046	0.156046
36981	0.155141	0.155141
36982	0.154237	0.154237
36983	0.153332	0.153332
36984	0.152427	0.152427
36985	0.151523	0.151523
36986	0.150618	0.150618
36987	0.149714	0.149714
36988	0.148809	0.148809
36989	0.147904	0.147904
36990	0.147000	0.147000
36991	0.146095	0.146095
36992	0.145191	0.145191
36993	0.144286	0.144286
36994	0.145010	0.145010
36995	0.145733	0.145733
36996	0.146457	0.146457
36997	0.147181	0.147181
36998	0.147904	0.147904
36999	0.148628	0.148628
37000	0.149352	0.149352
37001	0.150075	0.150075
37002	0.150799	0.150799
37003	0.151523	0.151523
37004	0.152247	0.152247
37005	0.152970	0.152970
37006	0.153694	0.153694
37007	0.154418	0.154418
37008	0.155141	0.155141
37009	0.155865	0.155865
37010	0.156589	0.156589
37011	0.157312	0.157312
37012	0.158036	0.158036
37013	0.158760	0.158760
37014	0.159483	0.159483
37015	0.160207	0.160207
37016	0.160931	0.160931
37017	0.161654	0.161654
37018	0.162378	0.162378
37019	0.163102	0.163102
37020	0.163826	0.163826
37021	0.164549	0.164549
37022	0.165273	0.165273
37023	0.165997	0.165997
37024	0.166720	0.166720
37025	0.167444	0.167444
37026	0.168168	0.168168
37027	0.168891	0.168891
37028	0.169615	0.169615
37029	0.167926	0.167926
37030	0.166238	0.166238
37031	0.164549	0.164549
37032	0.162860	0.162860
37033	0.161172	0.161172
37034	0.159483	0.159483
37035	0.157795	0.157795
37036	0.156106	0.156106
37037	0.154417	0.154417
37038	0.152729	0.152729
37039	0.151040	0.151040
37040	0.149351	0.149351
37041	0.147663	0.147663
37042	0.145974	0.145974
37043	0.144285	0.144285
37044	0.142597	0.142597
37045	0.140908	0.140908
37046	0.139219	0.139219
37047	0.137531	0.137531
37048	0.135842	0.135842
37049	0.134153	0.134153
37050	0.132465	0.132465
37051	0.130776	0.130776
37052	0.129088	0.129088
37053	0.127399	0.127399
37054	0.125710	0.125710
37055	0.124022	0.124022
37056	0.122333	0.122333
37057	0.125077	0.125077
37058	0.127821	0.127821
37059	0.130565	0.130565
37060	0.133309	0.133309
37061	0.136053	0.136053
37062	0.138797	0.138797
37063	0.141541	0.141541
37064	0.144286	0.144286
37065	0.147030	0.147030
37066	0.149774	0.149774
37067	0.152518	0.152518
37068	0.155262	0.155262
37069	0.158006	0.158006
37070	0.160750	0.160750
37071	0.163494	0.163494
37072	0.166238	0.166238
37073	0.168982	0.168982
37074	0.171726	0.171726
37075	0.174470	0.174470
37076	0.177214	0.177214
37077	0.179959	0.179959
37078	0.182703	0.182703
37079	0.185447	0.185447
37080	0.188191	0.188191
37081	0.190935	0.190935
37082	0.193679	0.193679
37083	0.196423	0.196423
37084	0.199167	0.199167
37085	0.198112	0.198112
37086	0.197056	0.197056
37087	0.196001	0.196001
37088	0.194945	0.194945
37089	0.193890	0.193890
37090	0.192834	0.192834
37091	0.191779	0.191779
37092	0.190724	0.190724
37093	0.189668	0.189668
37094	0.188613	0.188613
37095	0.187557	0.187557
37096	0.186502	0.186502
37097	0.185446	0.185446
37098	0.184391	0.184391
37099	0.183336	0.183336
37100	0.182280	0.182280
37101	0.181225	0.181225
37102	0.180169	0.180169
37103	0.179114	0.179114
37104	0.178058	0.178058
37105	0.177003	0.177003
37106	0.175948	0.175948
37107	0.174892	0.174892
37108	0.173837	0.173837
37109	0.172781	0.172781
37110	0.171726	0.171726
37111	0.170670	0.170670
37112	0.169615	0.169615
37113	0.181436	0.181436
37114	0.193256	0.193256
37115	0.205077	0.205077
37116	0.216897	0.216897
37117	0.228718	0.228718
37118	0.240538	0.240538
37119	0.252359	0.252359
37120	0.264179	0.264179
37121	0.276000	0.276000
37122	0.287820	0.287820
37123	0.299641	0.299641
37124	0.311461	0.311461
37125	0.323282	0.323282
37126	0.335102	0.335102
37127	0.346923	0.346923
37128	0.358743	0.358743
37129	0.370564	0.370564
37130	0.382384	0.382384
37131	0.394205	0.394205
37132	0.406025	0.406025
37133	0.417846	0.417846
37134	0.429666	0.429666
37135	0.441487	0.441487
37136	0.453307	0.453307
37137	0.465128	0.465128
37138	0.476948	0.476948
37139	0.488769	0.488769
37140	0.500589	0.500589
37141	0.512410	0.512410
37142	0.524230	0.524230
37143	0.536051	0.536051
37144	0.547871	0.547871
37145	0.559692	0.559692
37146	0.571512	0.571512
37147	0.583333	0.583333
37148	0.569613	0.569613
37149	0.555893	0.555893
37150	0.542172	0.542172
37151	0.528452	0.528452
37152	0.514732	0.514732
37153	0.501012	0.501012
37154	0.487291	0.487291
37155	0.473571	0.473571
37156	0.459851	0.459851
37157	0.446131	0.446131
37158	0.432411	0.432411
37159	0.418690	0.418690
37160	0.404970	0.404970
37161	0.391250	0.391250
37162	0.377530	0.377530
37163	0.363810	0.363810
37164	0.350089	0.350089
37165	0.336369	0.336369
37166	0.322649	0.322649
37167	0.308929	0.308929
37168	0.295208	0.295208
37169	0.281488	0.281488
37170	0.267768	0.267768
37171	0.254048	0.254048
37172	0.240328	0.240328
37173	0.226607	0.226607
37174	0.212887	0.212887
37175	0.199167	0.199167
37176	0.197207	0.197207
37177	0.195247	0.195247
37178	0.193287	0.193287
37179	0.191327	0.191327
37180	0.189367	0.189367
37181	0.187407	0.187407
37182	0.185447	0.185447
37183	0.183487	0.183487
37184	0.181527	0.181527
37185	0.179567	0.179567
37186	0.177607	0.177607
37187	0.175647	0.175647
37188	0.173687	0.173687
37189	0.171727	0.171727
37190	0.169766	0.169766
37191	0.167806	0.167806
37192	0.165846	0.165846
37193	0.163886	0.163886
37194	0.161926	0.161926
37195	0.159966	0.159966
37196	0.158006	0.158006
37197	0.156046	0.156046
37198	0.154086	0.154086
37199	0.152126	0.152126
37200	0.150166	0.150166
37201	0.148206	0.148206
37202	0.146246	0.146246
37203	0.144286	0.144286
37204	0.144286	0.144286
37205	0.144286	0.144286
37206	0.144286	0.144286
37207	0.144286	0.144286
37208	0.144286	0.144286
37209	0.144286	0.144286
37210	0.144286	0.144286
37211	0.144286	0.144286
37212	0.144286	0.144286
37213	0.144286	0.144286
37214	0.144286	0.144286
37215	0.144286	0.144286
37216	0.144286	0.144286
37217	0.144286	0.144286
37218	0.144286	0.144286
37219	0.144286	0.144286
37220	0.144286	0.144286
37221	0.144286	0.144286
37222	0.144286	0.144286
37223	0.144286	0.144286
37224	0.144286	0.144286
37225	0.144286	0.144286
37226	0.144286	0.144286
37227	0.144286	0.144286
37228	0.144286	0.144286
37229	0.144286	0.144286
37230	0.144286	0.144286
37231	0.144286	0.144286
37232	0.142195	0.142195
37233	0.140105	0.140105
37234	0.138014	0.138014
37235	0.135923	0.135923
37236	0.133832	0.133832
37237	0.131742	0.131742
37238	0.129651	0.129651
37239	0.127560	0.127560
37240	0.125470	0.125470
37241	0.123379	0.123379
37242	0.121288	0.121288
37243	0.119197	0.119197
37244	0.117107	0.117107
37245	0.115016	0.115016
37246	0.112925	0.112925
37247	0.110835	0.110835
37248	0.108744	0.108744
37249	0.106653	0.106653
37250	0.104562	0.104562
37251	0.102472	0.102472
37252	0.100381	0.100381
37253	0.098290	0.098290
37254	0.096200	0.096200
37255	0.094109	0.094109
37256	0.092018	0.092018
37257	0.089927	0.089927
37258	0.087837	0.087837
37259	0.085746	0.085746
37260	0.083655	0.083655
37261	0.081565	0.081565
37262	0.079474	0.079474
37263	0.077383	0.077383
37264	0.075292	0.075292
37265	0.073202	0.073202
37266	0.071111	0.071111
37267	0.074160	0.074160
37268	0.077209	0.077209
37269	0.080258	0.080258
37270	0.083307	0.083307
37271	0.086356	0.086356
37272	0.089405	0.089405
37273	0.092454	0.092454
37274	0.095503	0.095503
37275	0.098552	0.098552
37276	0.101601	0.101601
37277	0.104649	0.104649
37278	0.107698	0.107698
37279	0.110747	0.110747
37280	0.113796	0.113796
37281	0.116845	0.116845
37282	0.119894	0.119894
37283	0.122943	0.122943
37284	0.125992	0.125992
37285	0.129041	0.129041
37286	0.132090	0.132090
37287	0.135139	0.135139
37288	0.138188	0.138188
37289	0.141237	0.141237
37290	0.144286	0.144286
37291	0.147335	0.147335
37292	0.150384	0.150384
37293	0.153433	0.153433
37294	0.156482	0.156482
37295	0.159531	0.159531
37296	0.162580	0.162580
37297	0.165629	0.165629
37298	0.168677	0.168677
37299	0.171726	0.171726
37300	0.174775	0.174775
37301	0.177824	0.177824
37302	0.180873	0.180873
37303	0.183922	0.183922
37304	0.186971	0.186971
37305	0.190020	0.190020
37306	0.193069	0.193069
37307	0.196118	0.196118
37308	0.199167	0.199167
37309	0.198112	0.198112
37310	0.197056	0.197056
37311	0.196001	0.196001
37312	0.194945	0.194945
37313	0.193890	0.193890
37314	0.192834	0.192834
37315	0.191779	0.191779
37316	0.190724	0.190724
37317	0.189668	0.189668
37318	0.188613	0.188613
37319	0.187557	0.187557
37320	0.186502	0.186502
37321	0.185446	0.185446
37322	0.184391	0.184391
37323	0.183336	0.183336
37324	0.182280	0.182280
37325	0.181225	0.181225
37326	0.180169	0.180169
37327	0.179114	0.179114
37328	0.178058	0.178058
37329	0.177003	0.177003
37330	0.175948	0.175948
37331	0.174892	0.174892
37332	0.173837	0.173837
37333	0.172781	0.172781
37334	0.171726	0.171726
37335	0.170670	0.170670
37336	0.169615	0.169615
37337	0.189814	0.189814
37338	0.210014	0.210014
37339	0.230213	0.230213
37340	0.250413	0.250413
37341	0.270612	0.270612
37342	0.290812	0.290812
37343	0.311011	0.311011
37344	0.331211	0.331211
37345	0.351410	0.351410
37346	0.371609	0.371609
37347	0.391809	0.391809
37348	0.412008	0.412008
37349	0.432208	0.432208
37350	0.452407	0.452407
37351	0.472607	0.472607
37352	0.492806	0.492806
37353	0.513006	0.513006
37354	0.533205	0.533205
37355	0.553404	0.553404
37356	0.573604	0.573604
37357	0.593803	0.593803
37358	0.614003	0.614003
37359	0.634202	0.634202
37360	0.654402	0.654402
37361	0.674601	0.674601
37362	0.694801	0.694801
37363	0.715000	0.715000
37364	0.704503	0.704503
37365	0.694006	0.694006
37366	0.683509	0.683509
37367	0.673012	0.673012
37368	0.662515	0.662515
37369	0.652019	0.652019
37370	0.641522	0.641522
37371	0.631025	0.631025
37372	0.620528	0.620528
37373	0.610031	0.610031
37374	0.599534	0.599534
37375	0.589037	0.589037
37376	0.578540	0.578540
37377	0.568043	0.568043
37378	0.557546	0.557546
37379	0.547049	0.547049
37380	0.536552	0.536552
37381	0.526056	0.526056
37382	0.515559	0.515559
37383	0.505062	0.505062
37384	0.494565	0.494565
37385	0.484068	0.484068
37386	0.473571	0.473571
37387	0.466527	0.466527
37388	0.459484	0.459484
37389	0.452440	0.452440
37390	0.445397	0.445397
37391	0.438353	0.438353
37392	0.431310	0.431310
37393	0.424266	0.424266
37394	0.417223	0.417223
37395	0.410179	0.410179
37396	0.403136	0.403136
37397	0.396092	0.396092
37398	0.389049	0.389049
37399	0.382005	0.382005
37400	0.374962	0.374962
37401	0.367918	0.367918
37402	0.360875	0.360875
37403	0.353831	0.353831
37404	0.346787	0.346787
37405	0.339744	0.339744
37406	0.332700	0.332700
37407	0.325657	0.325657
37408	0.318613	0.318613
37409	0.311570	0.311570
37410	0.304526	0.304526
37411	0.297483	0.297483
37412	0.290439	0.290439
37413	0.283396	0.283396
37414	0.276352	0.276352
37415	0.269309	0.269309
37416	0.262265	0.262265
37417	0.255222	0.255222
37418	0.248178	0.248178
37419	0.241135	0.241135
37420	0.234091	0.234091
37421	0.237417	0.237417
37422	0.240743	0.240743
37423	0.244069	0.244069
37424	0.247395	0.247395
37425	0.250722	0.250722
37426	0.254048	0.254048
37427	0.257374	0.257374
37428	0.260700	0.260700
37429	0.264026	0.264026
37430	0.267352	0.267352
37431	0.270678	0.270678
37432	0.274004	0.274004
37433	0.277330	0.277330
37434	0.280656	0.280656
37435	0.283983	0.283983
37436	0.287309	0.287309
37437	0.290635	0.290635
37438	0.293961	0.293961
37439	0.297287	0.297287
37440	0.300613	0.300613
37441	0.303939	0.303939
37442	0.307265	0.307265
37443	0.310591	0.310591
37444	0.313918	0.313918
37445	0.317244	0.317244
37446	0.320570	0.320570
37447	0.323896	0.323896
37448	0.327222	0.327222
37449	0.324561	0.324561
37450	0.321900	0.321900
37451	0.319239	0.319239
37452	0.316578	0.316578
37453	0.313918	0.313918
37454	0.311257	0.311257
37455	0.308596	0.308596
37456	0.305935	0.305935
37457	0.303274	0.303274
37458	0.300613	0.300613
37459	0.297952	0.297952
37460	0.295291	0.295291
37461	0.292630	0.292630
37462	0.289970	0.289970
37463	0.287309	0.287309
37464	0.284648	0.284648
37465	0.281987	0.281987
37466	0.279326	0.279326
37467	0.276665	0.276665
37468	0.274004	0.274004
37469	0.271343	0.271343
37470	0.268683	0.268683
37471	0.266022	0.266022
37472	0.263361	0.263361
37473	0.260700	0.260700
37474	0.258039	0.258039
37475	0.255378	0.255378
37476	0.252717	0.252717
37477	0.250056	0.250056
37478	0.247395	0.247395
37479	0.244735	0.244735
37480	0.242074	0.242074
37481	0.239413	0.239413
37482	0.236752	0.236752
37483	0.234091	0.234091
37484	0.232844	0.232844
37485	0.231596	0.231596
37486	0.230349	0.230349
37487	0.229102	0.229102
37488	0.227855	0.227855
37489	0.226607	0.226607
37490	0.225360	0.225360
37491	0.224113	0.224113
37492	0.222865	0.222865
37493	0.221618	0.221618
37494	0.220371	0.220371
37495	0.219124	0.219124
37496	0.217876	0.217876
37497	0.216629	0.216629
37498	0.215382	0.215382
37499	0.214134	0.214134
37500	0.212887	0.212887
37501	0.211640	0.211640
37502	0.210393	0.210393
37503	0.209145	0.209145
37504	0.207898	0.207898
37505	0.206651	0.206651
37506	0.205403	0.205403
37507	0.204156	0.204156
37508	0.202909	0.202909
37509	0.201662	0.201662
37510	0.200414	0.200414
37511	0.199167	0.199167
37512	0.199167	0.199167
37513	0.199167	0.199167
37514	0.199167	0.199167
37515	0.199167	0.199167
37516	0.199167	0.199167
37517	0.199167	0.199167
37518	0.199167	0.199167
37519	0.199167	0.199167
37520	0.199167	0.199167
37521	0.199167	0.199167
37522	0.199167	0.199167
37523	0.199167	0.199167
37524	0.199167	0.199167
37525	0.199167	0.199167
37526	0.199167	0.199167
37527	0.199167	0.199167
37528	0.199167	0.199167
37529	0.199167	0.199167
37530	0.199167	0.199167
37531	0.199167	0.199167
37532	0.199167	0.199167
37533	0.199167	0.199167
37534	0.199167	0.199167
37535	0.199167	0.199167
37536	0.199167	0.199167
37537	0.199167	0.199167
37538	0.199167	0.199167
37539	0.199167	0.199167
37540	0.196423	0.196423
37541	0.193679	0.193679
37542	0.190935	0.190935
37543	0.188191	0.188191
37544	0.185447	0.185447
37545	0.182703	0.182703
37546	0.179959	0.179959
37547	0.177215	0.177215
37548	0.174470	0.174470
37549	0.171726	0.171726
37550	0.168982	0.168982
37551	0.166238	0.166238
37552	0.163494	0.163494
37553	0.160750	0.160750
37554	0.158006	0.158006
37555	0.155262	0.155262
37556	0.152518	0.152518
37557	0.149774	0.149774
37558	0.147030	0.147030
37559	0.144286	0.144286
37560	0.141542	0.141542
37561	0.138798	0.138798
37562	0.136054	0.136054
37563	0.133310	0.133310
37564	0.130566	0.130566
37565	0.127822	0.127822
37566	0.125077	0.125077
37567	0.122333	0.122333
37568	0.119589	0.119589
37569	0.116845	0.116845
37570	0.114101	0.114101
37571	0.111357	0.111357
37572	0.108613	0.108613
37573	0.105869	0.105869
37574	0.103125	0.103125
37575	0.111128	0.111128
37576	0.119132	0.119132
37577	0.127135	0.127135
37578	0.135139	0.135139
37579	0.143142	0.143142
37580	0.151146	0.151146
37581	0.159149	0.159149
37582	0.167153	0.167153
37583	0.175156	0.175156
37584	0.183160	0.183160
37585	0.191163	0.191163
37586	0.199167	0.199167
37587	0.207170	0.207170
37588	0.215174	0.215174
37589	0.223177	0.223177
37590	0.231180	0.231180
37591	0.239184	0.239184
37592	0.247187	0.247187
37593	0.255191	0.255191
37594	0.263194	0.263194
37595	0.271198	0.271198
37596	0.279201	0.279201
37597	0.287205	0.287205
37598	0.295208	0.295208
37599	0.303212	0.303212
37600	0.311215	0.311215
37601	0.319219	0.319219
37602	0.327222	0.327222
37603	0.323563	0.323563
37604	0.319905	0.319905
37605	0.316246	0.316246
37606	0.312587	0.312587
37607	0.308928	0.308928
37608	0.305270	0.305270
37609	0.301611	0.301611
37610	0.297952	0.297952
37611	0.294294	0.294294
37612	0.290635	0.290635
37613	0.286976	0.286976
37614	0.283317	0.283317
37615	0.279659	0.279659
37616	0.276000	0.276000
37617	0.272341	0.272341
37618	0.268683	0.268683
37619	0.265024	0.265024
37620	0.261365	0.261365
37621	0.257706	0.257706
37622	0.254048	0.254048
37623	0.250389	0.250389
37624	0.246730	0.246730
37625	0.243072	0.243072
37626	0.239413	0.239413
37627	0.235754	0.235754
37628	0.232095	0.232095
37629	0.228437	0.228437
37630	0.224778	0.224778
37631	0.221119	0.221119
37632	0.217461	0.217461
37633	0.213802	0.213802
37634	0.210143	0.210143
37635	0.206484	0.206484
37636	0.202826	0.202826
37637	0.199167	0.199167
37638	0.197207	0.197207
37639	0.195247	0.195247
37640	0.193287	0.193287
37641	0.191327	0.191327
37642	0.189367	0.189367
37643	0.187407	0.187407
37644	0.185447	0.185447
37645	0.183487	0.183487
37646	0.181527	0.181527
37647	0.179567	0.179567
37648	0.177607	0.177607
37649	0.175647	0.175647
37650	0.173687	0.173687
37651	0.171727	0.171727
37652	0.169766	0.169766
37653	0.167806	0.167806
37654	0.165846	0.165846
37655	0.163886	0.163886
37656	0.161926	0.161926
37657	0.159966	0.159966
37658	0.158006	0.158006
37659	0.156046	0.156046
37660	0.154086	0.154086
37661	0.152126	0.152126
37662	0.150166	0.150166
37663	0.148206	0.148206
37664	0.146246	0.146246
37665	0.144286	0.144286
37666	0.150819	0.150819
37667	0.157353	0.157353
37668	0.163886	0.163886
37669	0.170420	0.170420
37670	0.176953	0.176953
37671	0.183487	0.183487
37672	0.190020	0.190020
37673	0.196553	0.196553
37674	0.203087	0.203087
37675	0.209620	0.209620
37676	0.216154	0.216154
37677	0.222687	0.222687
37678	0.229221	0.229221
37679	0.235754	0.235754
37680	0.242287	0.242287
37681	0.248821	0.248821
37682	0.255354	0.255354
37683	0.261888	0.261888
37684	0.268421	0.268421
37685	0.274955	0.274955
37686	0.281488	0.281488
37687	0.288021	0.288021
37688	0.294555	0.294555
37689	0.301088	0.301088
37690	0.307622	0.307622
37691	0.314155	0.314155
37692	0.320689	0.320689
37693	0.327222	0.327222
37694	0.324011	0.324011
37695	0.320799	0.320799
37696	0.317588	0.317588
37697	0.314376	0.314376
37698	0.311165	0.311165
37699	0.307954	0.307954
37700	0.304742	0.304742
37701	0.301531	0.301531
37702	0.298319	0.298319
37703	0.295108	0.295108
37704	0.291896	0.291896
37705	0.288685	0.288685
37706	0.285474	0.285474
37707	0.282262	0.282262
37708	0.279051	0.279051
37709	0.275839	0.275839
37710	0.272628	0.272628
37711	0.269417	0.269417
37712	0.266205	0.266205
37713	0.262994	0.262994
37714	0.259782	0.259782
37715	0.256571	0.256571
37716	0.253359	0.253359
37717	0.250148	0.250148
37718	0.246937	0.246937
37719	0.243725	0.243725
37720	0.240514	0.240514
37721	0.237302	0.237302
37722	0.234091	0.234091
37723	0.231788	0.231788
37724	0.229486	0.229486
37725	0.227183	0.227183
37726	0.224880	0.224880
37727	0.222577	0.222577
37728	0.220275	0.220275
37729	0.217972	0.217972
37730	0.215669	0.215669
37731	0.213367	0.213367
37732	0.211064	0.211064
37733	0.208761	0.208761
37734	0.206458	0.206458
37735	0.204156	0.204156
37736	0.201853	0.201853
37737	0.199550	0.199550
37738	0.197248	0.197248
37739	0.194945	0.194945
37740	0.192642	0.192642
37741	0.190339	0.190339
37742	0.188037	0.188037
37743	0.185734	0.185734
37744	0.183431	0.183431
37745	0.181129	0.181129
37746	0.178826	0.178826
37747	0.176523	0.176523
37748	0.174220	0.174220
37749	0.171918	0.171918
37750	0.169615	0.169615
37751	0.176134	0.176134
37752	0.182652	0.182652
37753	0.189171	0.189171
37754	0.195690	0.195690
37755	0.202208	0.202208
37756	0.208727	0.208727
37757	0.215246	0.215246
37758	0.221764	0.221764
37759	0.228283	0.228283
37760	0.234802	0.234802
37761	0.241320	0.241320
37762	0.247839	0.247839
37763	0.254358	0.254358
37764	0.260876	0.260876
37765	0.267395	0.267395
37766	0.273914	0.273914
37767	0.280432	0.280432
37768	0.286951	0.286951
37769	0.293470	0.293470
37770	0.299989	0.299989
37771	0.306507	0.306507
37772	0.313026	0.313026
37773	0.319545	0.319545
37774	0.326063	0.326063
37775	0.332582	0.332582
37776	0.339101	0.339101
37777	0.345619	0.345619
37778	0.352138	0.352138
37779	0.358657	0.358657
37780	0.365175	0.365175
37781	0.371694	0.371694
37782	0.378213	0.378213
37783	0.384731	0.384731
37784	0.391250	0.391250
37785	0.403598	0.403598
37786	0.415946	0.415946
37787	0.428295	0.428295
37788	0.440643	0.440643
37789	0.452991	0.452991
37790	0.465339	0.465339
37791	0.477688	0.477688
37792	0.490036	0.490036
37793	0.502384	0.502384
37794	0.514732	0.514732
37795	0.527080	0.527080
37796	0.539429	0.539429
37797	0.551777	0.551777
37798	0.564125	0.564125
37799	0.576473	0.576473
37800	0.588821	0.588821
37801	0.601170	0.601170
37802	0.613518	0.613518
37803	0.625866	0.625866
37804	0.638214	0.638214
37805	0.650562	0.650562
37806	0.662911	0.662911
37807	0.675259	0.675259
37808	0.687607	0.687607
37809	0.699955	0.699955
37810	0.712304	0.712304
37811	0.724652	0.724652
37812	0.737000	0.737000
37813	0.722365	0.722365
37814	0.707730	0.707730
37815	0.693095	0.693095
37816	0.678460	0.678460
37817	0.663825	0.663825
37818	0.649190	0.649190
37819	0.634555	0.634555
37820	0.619921	0.619921
37821	0.605286	0.605286
37822	0.590651	0.590651
37823	0.576016	0.576016
37824	0.561381	0.561381
37825	0.546746	0.546746
37826	0.532111	0.532111
37827	0.517476	0.517476
37828	0.502841	0.502841
37829	0.488206	0.488206
37830	0.473571	0.473571
37831	0.458936	0.458936
37832	0.444301	0.444301
37833	0.429667	0.429667
37834	0.415032	0.415032
37835	0.400397	0.400397
37836	0.385762	0.385762
37837	0.371127	0.371127
37838	0.356492	0.356492
37839	0.341857	0.341857
37840	0.327222	0.327222
37841	0.327222	0.327222
37842	0.327222	0.327222
37843	0.327222	0.327222
37844	0.327222	0.327222
37845	0.327222	0.327222
37846	0.327222	0.327222
37847	0.327222	0.327222
37848	0.327222	0.327222
37849	0.327222	0.327222
37850	0.327222	0.327222
37851	0.327222	0.327222
37852	0.327222	0.327222
37853	0.327222	0.327222
37854	0.327222	0.327222
37855	0.327222	0.327222
37856	0.327222	0.327222
37857	0.327222	0.327222
37858	0.327222	0.327222
37859	0.327222	0.327222
37860	0.327222	0.327222
37861	0.327222	0.327222
37862	0.327222	0.327222
37863	0.327222	0.327222
37864	0.327222	0.327222
37865	0.327222	0.327222
37866	0.327222	0.327222
37867	0.327222	0.327222
37868	0.327222	0.327222
37869	0.327222	0.327222
37870	0.327222	0.327222
37871	0.327222	0.327222
37872	0.327222	0.327222
37873	0.327222	0.327222
37874	0.327222	0.327222
37875	0.327222	0.327222
37876	0.321593	0.321593
37877	0.315964	0.315964
37878	0.310336	0.310336
37879	0.304707	0.304707
37880	0.299078	0.299078
37881	0.293449	0.293449
37882	0.287820	0.287820
37883	0.282191	0.282191
37884	0.276563	0.276563
37885	0.270934	0.270934
37886	0.265305	0.265305
37887	0.259676	0.259676
37888	0.254047	0.254047
37889	0.248418	0.248418
37890	0.242790	0.242790
37891	0.237161	0.237161
37892	0.231532	0.231532
37893	0.225903	0.225903
37894	0.220274	0.220274
37895	0.214646	0.214646
37896	0.209017	0.209017
37897	0.203388	0.203388
37898	0.197759	0.197759
